Train No,응암,역촌,불광,독바위,연신내,구산,새절,증산,디지털미디어시티,월드컵경기장,마포구청,망원,합정,상수,광흥창,대흥,공덕,효창공원앞,삼각지,녹사평,이태원,한강진,버티고개,약수,청구,신당,동묘앞,창신,보문,안암,고려대,월곡,상월곡,돌곶이,석계,태릉입구,화랑대,봉화산,
6031,06:55:30,07:08:30,06:57:30,06:59:30,07:01:20,07:04:10,07:06:00,07:10:10,07:11:50,07:13:50,07:15:40,07:17:20,07:19:10,07:21:10,07:22:40,07:24:20,07:26:20,07:28:20,07:30:10,07:32:20,07:34:20,07:36:00,07:37:50,07:39:40,07:41:30,07:43:10,07:44:50,07:46:20,07:48:10,07:49:50,07:51:30,07:53:10,07:55:20,07:57:00,07:58:30,08:00:40,08:02:20,08:04:10,08:06:00,
6029,06:48:30,07:01:30,06:50:30,06:52:30,06:54:20,06:57:10,06:59:00,07:03:20,07:04:50,07:07:00,07:08:40,07:10:20,07:12:10,07:14:10,07:15:40,07:17:20,07:19:20,07:21:20,07:23:10,07:25:20,07:27:20,07:29:00,07:30:50,07:32:40,07:34:30,07:36:10,07:37:50,07:39:20,07:41:10,07:42:50,07:44:30,07:46:10,07:48:20,07:50:00,07:51:40,07:53:40,07:55:20,07:57:10,00:00:00,
6033,07:02:30,07:15:30,07:04:30,07:06:30,07:08:20,07:11:10,07:13:00,07:17:20,07:18:50,07:21:00,07:22:40,07:24:20,07:26:10,07:28:10,07:29:40,07:31:20,07:33:20,07:35:20,07:37:10,07:39:20,07:41:20,07:43:00,07:44:50,07:46:40,07:48:30,07:50:10,07:51:50,07:53:20,07:55:10,07:56:50,07:58:30,08:00:10,08:02:20,08:04:00,08:05:40,08:07:40,08:09:20,08:11:10,00:00:00,
6031,06:55:30,07:08:30,06:57:30,06:59:30,07:01:20,07:04:10,07:06:00,07:10:10,07:11:50,07:13:50,07:15:40,07:17:20,07:19:10,07:21:10,07:22:40,07:24:20,07:26:20,07:28:20,07:30:10,07:32:20,07:34:20,07:36:00,07:37:50,07:39:40,07:41:30,07:43:10,07:44:50,07:46:20,07:48:10,07:49:50,07:51:30,07:53:10,07:55:20,07:57:00,07:58:30,08:00:40,08:02:20,08:04:10,08:06:00,
6035,07:08:30,07:21:30,07:10:30,07:12:30,07:14:20,07:17:10,07:19:00,07:23:20,07:24:50,07:27:00,07:28:40,07:30:20,07:32:10,07:34:10,07:35:40,07:37:20,07:39:20,07:41:20,07:43:10,07:45:20,07:47:20,07:49:00,07:50:50,07:52:40,07:54:30,07:56:10,07:57:50,07:59:20,08:01:10,08:02:50,08:04:30,08:06:10,08:08:20,08:10:00,08:11:40,08:13:40,08:15:20,08:17:10,00:00:00,
6037,07:14:30,07:27:30,07:16:30,07:18:30,07:20:20,07:23:10,07:25:00,07:29:10,07:30:50,07:32:50,07:34:40,07:36:20,07:38:10,07:40:10,07:41:40,07:43:20,07:45:20,07:47:20,07:49:10,07:51:20,07:53:20,07:55:00,07:56:50,07:58:40,08:00:30,08:02:10,08:03:50,08:05:20,08:07:10,08:08:50,08:10:30,08:12:10,08:14:20,08:16:00,08:17:30,08:19:40,08:21:20,08:23:10,08:25:00,
6033,07:02:30,07:15:30,07:04:30,07:06:30,07:08:20,07:11:10,07:13:00,07:17:20,07:18:50,07:21:00,07:22:40,07:24:20,07:26:10,07:28:10,07:29:40,07:31:20,07:33:20,07:35:20,07:37:10,07:39:20,07:41:20,07:43:00,07:44:50,07:46:40,07:48:30,07:50:10,07:51:50,07:53:20,07:55:10,07:56:50,07:58:30,08:00:10,08:02:20,08:04:00,08:05:40,08:07:40,08:09:20,08:11:10,00:00:00,
6039,07:20:30,07:33:30,07:22:30,07:24:30,07:26:20,07:29:10,07:31:00,07:35:10,07:36:50,07:38:50,07:40:40,07:42:20,07:44:10,07:46:10,07:47:40,07:49:20,07:51:20,07:53:20,07:55:10,07:57:20,07:59:20,08:01:00,08:02:50,08:04:40,08:06:30,08:08:10,08:09:50,08:11:20,08:13:10,08:14:50,08:16:30,08:18:10,08:20:20,08:22:00,08:23:30,08:25:40,08:27:20,08:29:10,00:00:00,
6035,07:08:30,07:21:30,07:10:30,07:12:30,07:14:20,07:17:10,07:19:00,07:23:20,07:24:50,07:27:00,07:28:40,07:30:20,07:32:10,07:34:10,07:35:40,07:37:20,07:39:20,07:41:20,07:43:10,07:45:20,07:47:20,07:49:00,07:50:50,07:52:40,07:54:30,07:56:10,07:57:50,07:59:20,08:01:10,08:02:50,08:04:30,08:06:10,08:08:20,08:10:00,08:11:40,08:13:40,08:15:20,08:17:10,00:00:00,
6043,07:27:30,07:40:30,07:29:30,07:31:30,07:33:20,07:36:10,07:38:00,07:42:10,07:43:50,07:45:50,07:47:40,07:49:20,07:51:10,07:53:10,07:54:40,07:56:20,07:58:20,08:00:20,08:02:10,08:04:20,08:06:20,08:08:00,08:09:50,08:11:40,08:13:30,08:15:10,08:16:50,08:18:20,08:20:10,08:21:50,08:23:30,08:25:10,08:27:20,08:29:00,08:30:30,08:32:40,08:34:20,08:36:10,00:00:00,
