Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,사당,226,D,01,054600,054500,까치산,
2,서울 2호선,사당,226,D,01,060230,060130,까치산,
3,서울 2호선,사당,226,D,01,061230,061130,까치산,
4,서울 2호선,사당,226,D,01,061930,061830,까치산,
5,서울 2호선,사당,226,D,01,062630,062530,까치산,
6,서울 2호선,사당,226,D,01,063030,062930,까치산,
7,서울 2호선,사당,226,D,01,063630,063530,까치산,
8,서울 2호선,사당,226,D,01,064230,064130,까치산,
9,서울 2호선,사당,226,D,01,064930,064830,까치산,
10,서울 2호선,사당,226,D,01,065530,065430,까치산,
11,서울 2호선,사당,226,D,01,065930,065830,까치산,
12,서울 2호선,사당,226,D,01,070230,070130,까치산,
13,서울 2호선,사당,226,D,01,070900,070800,까치산,
14,서울 2호선,사당,226,D,01,071300,071200,까치산,
15,서울 2호선,사당,226,D,01,071630,071530,까치산,
16,서울 2호선,사당,226,D,01,072300,072200,까치산,
17,서울 2호선,사당,226,D,01,072700,072600,까치산,
18,서울 2호선,사당,226,D,01,073000,072900,까치산,
19,서울 2호선,사당,226,D,01,073400,073300,까치산,
20,서울 2호선,사당,226,D,01,073700,073600,까치산,
21,서울 2호선,사당,226,D,01,074100,074000,까치산,
22,서울 2호선,사당,226,D,01,074500,074400,까치산,
23,서울 2호선,사당,226,D,01,074900,074800,까치산,
24,서울 2호선,사당,226,D,01,075200,075100,까치산,
25,서울 2호선,사당,226,D,01,075600,075500,까치산,
26,서울 2호선,사당,226,D,01,075900,075800,까치산,
27,서울 2호선,사당,226,D,01,080300,080200,까치산,
28,서울 2호선,사당,226,D,01,080600,080500,까치산,
29,서울 2호선,사당,226,D,01,080900,080800,까치산,
30,서울 2호선,사당,226,D,01,081230,081130,까치산,
31,서울 2호선,사당,226,D,01,081600,081500,까치산,
32,서울 2호선,사당,226,D,01,081900,081800,까치산,
33,서울 2호선,사당,226,D,01,082200,082100,까치산,
34,서울 2호선,사당,226,D,01,082500,082400,까치산,
35,서울 2호선,사당,226,D,01,082900,082800,까치산,
36,서울 2호선,사당,226,D,01,083230,083130,까치산,
37,서울 2호선,사당,226,D,01,083530,083430,까치산,
38,서울 2호선,사당,226,D,01,083830,083730,까치산,
39,서울 2호선,사당,226,D,01,084200,084100,까치산,
40,서울 2호선,사당,226,D,01,084600,084500,까치산,
41,서울 2호선,사당,226,D,01,084930,084830,까치산,
42,서울 2호선,사당,226,D,01,085230,085130,까치산,
43,서울 2호선,사당,226,D,01,085600,085500,까치산,
44,서울 2호선,사당,226,D,01,090000,085900,까치산,
45,서울 2호선,사당,226,D,01,090300,090200,까치산,
46,서울 2호선,사당,226,D,01,090630,090530,까치산,
47,서울 2호선,사당,226,D,01,090930,090830,까치산,
48,서울 2호선,사당,226,D,01,091330,091230,까치산,
49,서울 2호선,사당,226,D,01,091730,091630,까치산,
50,서울 2호선,사당,226,D,01,092130,092030,까치산,
51,서울 2호선,사당,226,D,01,092430,092330,까치산,
52,서울 2호선,사당,226,D,01,092730,092630,까치산,
53,서울 2호선,사당,226,D,01,093100,093000,까치산,
54,서울 2호선,사당,226,D,01,093430,093330,까치산,
55,서울 2호선,사당,226,D,01,093730,093630,까치산,
56,서울 2호선,사당,226,D,01,094030,093930,까치산,
57,서울 2호선,사당,226,D,01,094400,094300,까치산,
58,서울 2호선,사당,226,D,01,094730,094630,까치산,
59,서울 2호선,사당,226,D,01,095030,094930,까치산,
60,서울 2호선,사당,226,D,01,095330,095230,까치산,
61,서울 2호선,사당,226,D,01,095630,095530,까치산,
62,서울 2호선,사당,226,D,01,095900,095800,까치산,
63,서울 2호선,사당,226,D,01,100230,100130,까치산,
64,서울 2호선,사당,226,D,01,100900,100800,까치산,
65,서울 2호선,사당,226,D,01,101230,101130,까치산,
66,서울 2호선,사당,226,D,01,101600,101500,까치산,
67,서울 2호선,사당,226,D,01,102230,102130,까치산,
68,서울 2호선,사당,226,D,01,102630,102530,까치산,
69,서울 2호선,사당,226,D,01,102900,102800,까치산,
70,서울 2호선,사당,226,D,01,103330,103230,까치산,
