Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,낙성대,227,U,03,053200,053130,신설동,
2,서울 2호선,낙성대,227,U,03,054500,054430,신설동,
3,서울 2호선,낙성대,227,U,03,055200,055130,신설동,
4,서울 2호선,낙성대,227,U,03,055630,055600,신설동,
5,서울 2호선,낙성대,227,U,03,060400,060330,신설동,
6,서울 2호선,낙성대,227,U,03,060800,060730,신설동,
7,서울 2호선,낙성대,227,U,03,061600,061530,신설동,
8,서울 2호선,낙성대,227,U,03,062400,062330,신설동,
9,서울 2호선,낙성대,227,U,03,063130,063100,신설동,
10,서울 2호선,낙성대,227,U,03,063600,063530,신설동,
11,서울 2호선,낙성대,227,U,03,064200,064130,신설동,
12,서울 2호선,낙성대,227,U,03,064700,064630,신설동,
13,서울 2호선,낙성대,227,U,03,065230,065200,신설동,
14,서울 2호선,낙성대,227,U,03,065800,065730,신설동,
15,서울 2호선,낙성대,227,U,03,070200,070130,신설동,
16,서울 2호선,낙성대,227,U,03,070730,070700,신설동,
17,서울 2호선,낙성대,227,U,03,071330,071300,신설동,
18,서울 2호선,낙성대,227,U,03,071930,071900,신설동,
19,서울 2호선,낙성대,227,U,03,072530,072500,신설동,
20,서울 2호선,낙성대,227,U,03,073100,073030,신설동,
21,서울 2호선,낙성대,227,U,03,073630,073600,신설동,
22,서울 2호선,낙성대,227,U,03,074200,074130,신설동,
23,서울 2호선,낙성대,227,U,03,074730,074700,신설동,
24,서울 2호선,낙성대,227,U,03,075300,075230,신설동,
25,서울 2호선,낙성대,227,U,03,075800,075730,신설동,
26,서울 2호선,낙성대,227,U,03,080400,080330,신설동,
27,서울 2호선,낙성대,227,U,03,081000,080930,신설동,
28,서울 2호선,낙성대,227,U,03,081600,081530,신설동,
29,서울 2호선,낙성대,227,U,03,082130,082100,신설동,
30,서울 2호선,낙성대,227,U,03,082700,082630,신설동,
31,서울 2호선,낙성대,227,U,03,083230,083200,신설동,
32,서울 2호선,낙성대,227,U,03,083800,083730,신설동,
33,서울 2호선,낙성대,227,U,03,084400,084330,신설동,
34,서울 2호선,낙성대,227,U,03,084900,084830,신설동,
35,서울 2호선,낙성대,227,U,03,085430,085400,신설동,
36,서울 2호선,낙성대,227,U,03,090000,085930,신설동,
37,서울 2호선,낙성대,227,U,03,090530,090500,신설동,
38,서울 2호선,낙성대,227,U,03,091100,091030,신설동,
39,서울 2호선,낙성대,227,U,03,091630,091600,신설동,
40,서울 2호선,낙성대,227,U,03,092200,092130,신설동,
41,서울 2호선,낙성대,227,U,03,092730,092700,신설동,
42,서울 2호선,낙성대,227,U,03,093200,093130,신설동,
43,서울 2호선,낙성대,227,U,03,093630,093600,신설동,
44,서울 2호선,낙성대,227,U,03,093900,093830,신설동,
45,서울 2호선,낙성대,227,U,03,094400,094330,신설동,
46,서울 2호선,낙성대,227,U,03,094930,094900,신설동,
47,서울 2호선,낙성대,227,U,03,095500,095430,신설동,
48,서울 2호선,낙성대,227,U,03,100030,100000,신설동,
49,서울 2호선,낙성대,227,U,03,100600,100530,신설동,
50,서울 2호선,낙성대,227,U,03,101130,101100,신설동,
51,서울 2호선,낙성대,227,U,03,101800,101730,신설동,
52,서울 2호선,낙성대,227,U,03,102100,102030,신설동,
53,서울 2호선,낙성대,227,U,03,102400,102330,신설동,
54,서울 2호선,낙성대,227,U,03,102800,102730,신설동,
55,서울 2호선,낙성대,227,U,03,103330,103300,신설동,
56,서울 2호선,낙성대,227,U,03,103900,103830,신설동,
57,서울 2호선,낙성대,227,U,03,104430,104400,신설동,
58,서울 2호선,낙성대,227,U,03,105000,104930,신설동,
59,서울 2호선,낙성대,227,U,03,105530,105500,신설동,
60,서울 2호선,낙성대,227,U,03,110100,110030,신설동,
61,서울 2호선,낙성대,227,U,03,110630,110600,신설동,
62,서울 2호선,낙성대,227,U,03,111200,111130,신설동,
63,서울 2호선,낙성대,227,U,03,111730,111700,신설동,
64,서울 2호선,낙성대,227,U,03,112300,112230,신설동,
65,서울 2호선,낙성대,227,U,03,112830,112800,신설동,
66,서울 2호선,낙성대,227,U,03,113400,113330,신설동,
67,서울 2호선,낙성대,227,U,03,113930,113900,신설동,
68,서울 2호선,낙성대,227,U,03,114500,114430,신설동,
69,서울 2호선,낙성대,227,U,03,115030,115000,신설동,
70,서울 2호선,낙성대,227,U,03,115600,115530,신설동,
71,서울 2호선,낙성대,227,U,03,120130,120100,신설동,
72,서울 2호선,낙성대,227,U,03,120700,120630,신설동,
73,서울 2호선,낙성대,227,U,03,121230,121200,신설동,
