Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,종합운동장,218,U,01,053200,053130,신설동,
2,서울 2호선,종합운동장,218,U,01,055200,055130,신설동,
3,서울 2호선,종합운동장,218,U,01,060530,060500,신설동,
4,서울 2호선,종합운동장,218,U,01,061130,061100,신설동,
5,서울 2호선,종합운동장,218,U,01,061730,061700,신설동,
6,서울 2호선,종합운동장,218,U,01,062330,062300,신설동,
7,서울 2호선,종합운동장,218,U,01,062900,062830,신설동,
8,서울 2호선,종합운동장,218,U,01,063430,063400,신설동,
9,서울 2호선,종합운동장,218,U,01,063930,063900,신설동,
10,서울 2호선,종합운동장,218,U,01,064500,064430,신설동,
11,서울 2호선,종합운동장,218,U,01,064930,064900,신설동,
12,서울 2호선,종합운동장,218,U,01,065400,065330,신설동,
13,서울 2호선,종합운동장,218,U,01,065830,065800,신설동,
14,서울 2호선,종합운동장,218,U,01,070400,070330,신설동,
15,서울 2호선,종합운동장,218,U,01,070900,070830,신설동,
16,서울 2호선,종합운동장,218,U,01,071400,071330,신설동,
17,서울 2호선,종합운동장,218,U,01,071900,071830,신설동,
18,서울 2호선,종합운동장,218,U,01,072400,072330,신설동,
19,서울 2호선,종합운동장,218,U,01,072900,072830,신설동,
20,서울 2호선,종합운동장,218,U,01,073300,073230,신설동,
21,서울 2호선,종합운동장,218,U,01,073900,073830,신설동,
22,서울 2호선,종합운동장,218,U,01,074300,074230,신설동,
23,서울 2호선,종합운동장,218,U,01,074600,074530,신설동,
24,서울 2호선,종합운동장,218,U,01,074900,074830,신설동,
25,서울 2호선,종합운동장,218,U,01,075200,075130,신설동,
26,서울 2호선,종합운동장,218,U,01,075430,075400,신설동,
27,서울 2호선,종합운동장,218,U,01,075730,075700,신설동,
28,서울 2호선,종합운동장,218,U,01,080030,080000,신설동,
29,서울 2호선,종합운동장,218,U,01,080330,080300,신설동,
30,서울 2호선,종합운동장,218,U,01,080630,080600,신설동,
31,서울 2호선,종합운동장,218,U,01,080930,080900,신설동,
32,서울 2호선,종합운동장,218,U,01,081200,081130,신설동,
33,서울 2호선,종합운동장,218,U,01,081430,081400,신설동,
34,서울 2호선,종합운동장,218,U,01,081700,081630,신설동,
35,서울 2호선,종합운동장,218,U,01,081930,081900,신설동,
36,서울 2호선,종합운동장,218,U,01,082200,082130,신설동,
37,서울 2호선,종합운동장,218,U,01,082430,082400,신설동,
38,서울 2호선,종합운동장,218,U,01,082700,082630,신설동,
39,서울 2호선,종합운동장,218,U,01,082930,082900,신설동,
40,서울 2호선,종합운동장,218,U,01,083200,083130,신설동,
41,서울 2호선,종합운동장,218,U,01,083430,083400,신설동,
42,서울 2호선,종합운동장,218,U,01,083700,083630,신설동,
43,서울 2호선,종합운동장,218,U,01,083930,083900,신설동,
44,서울 2호선,종합운동장,218,U,01,084200,084130,신설동,
45,서울 2호선,종합운동장,218,U,01,084430,084400,신설동,
46,서울 2호선,종합운동장,218,U,01,084700,084630,신설동,
47,서울 2호선,종합운동장,218,U,01,084930,084900,신설동,
48,서울 2호선,종합운동장,218,U,01,085200,085130,신설동,
49,서울 2호선,종합운동장,218,U,01,085430,085400,신설동,
50,서울 2호선,종합운동장,218,U,01,085700,085630,신설동,
51,서울 2호선,종합운동장,218,U,01,085930,085900,신설동,
52,서울 2호선,종합운동장,218,U,01,090200,090130,신설동,
53,서울 2호선,종합운동장,218,U,01,090600,090530,신설동,
54,서울 2호선,종합운동장,218,U,01,090830,090800,신설동,
55,서울 2호선,종합운동장,218,U,01,091130,091100,신설동,
56,서울 2호선,종합운동장,218,U,01,091500,091430,신설동,
57,서울 2호선,종합운동장,218,U,01,091830,091800,신설동,
58,서울 2호선,종합운동장,218,U,01,092130,092100,신설동,
59,서울 2호선,종합운동장,218,U,01,092400,092330,신설동,
60,서울 2호선,종합운동장,218,U,01,092630,092600,신설동,
61,서울 2호선,종합운동장,218,U,01,092930,092900,신설동,
62,서울 2호선,종합운동장,218,U,01,093230,093200,신설동,
63,서울 2호선,종합운동장,218,U,01,093530,093500,신설동,
64,서울 2호선,종합운동장,218,U,01,094100,094030,신설동,
65,서울 2호선,종합운동장,218,U,01,094400,094330,신설동,
66,서울 2호선,종합운동장,218,U,01,094630,094600,신설동,
67,서울 2호선,종합운동장,218,U,01,094900,094830,신설동,
68,서울 2호선,종합운동장,218,U,01,095130,095100,신설동,
69,서울 2호선,종합운동장,218,U,01,095600,095530,신설동,
70,서울 2호선,종합운동장,218,U,01,095830,095800,신설동,
71,서울 2호선,종합운동장,218,U,01,100030,100000,신설동,
72,서울 2호선,종합운동장,218,U,01,100300,100230,신설동,
73,서울 2호선,종합운동장,218,U,01,100530,100500,신설동,
74,서울 2호선,종합운동장,218,U,01,100800,100730,신설동,
75,서울 2호선,종합운동장,218,U,01,101030,101000,신설동,
76,서울 2호선,종합운동장,218,U,01,101300,101230,신설동,
77,서울 2호선,종합운동장,218,U,01,101530,101500,신설동,
78,서울 2호선,종합운동장,218,U,01,102030,102000,신설동,
79,서울 2호선,종합운동장,218,U,01,102530,102500,신설동,
80,서울 2호선,종합운동장,218,U,01,102800,102730,신설동,
81,서울 2호선,종합운동장,218,U,01,103030,103000,신설동,
82,서울 2호선,종합운동장,218,U,01,103600,103530,신설동,
83,서울 2호선,종합운동장,218,U,01,103900,103830,신설동,
84,서울 2호선,종합운동장,218,U,01,104400,104330,신설동,
85,서울 2호선,종합운동장,218,U,01,104900,104830,신설동,
86,서울 2호선,종합운동장,218,U,01,105400,105330,신설동,
87,서울 2호선,종합운동장,218,U,01,105930,105900,신설동,
88,서울 2호선,종합운동장,218,U,01,110530,110500,신설동,
89,서울 2호선,종합운동장,218,U,01,111100,111030,신설동,
90,서울 2호선,종합운동장,218,U,01,111630,111600,신설동,
91,서울 2호선,종합운동장,218,U,01,112130,112100,신설동,
92,서울 2호선,종합운동장,218,U,01,112600,112530,신설동,
93,서울 2호선,종합운동장,218,U,01,113100,113030,신설동,
94,서울 2호선,종합운동장,218,U,01,113600,113530,신설동,
95,서울 2호선,종합운동장,218,U,01,114100,114030,신설동,
96,서울 2호선,종합운동장,218,U,01,114600,114530,신설동,
97,서울 2호선,종합운동장,218,U,01,115100,115030,신설동,
98,서울 2호선,종합운동장,218,U,01,115630,115600,신설동,
99,서울 2호선,종합운동장,218,U,01,120100,120030,신설동,
100,서울 2호선,종합운동장,218,U,01,120630,120600,신설동,
101,서울 2호선,종합운동장,218,U,01,121300,121230,신설동,
102,서울 2호선,종합운동장,218,U,01,121900,121830,신설동,
103,서울 2호선,종합운동장,218,U,01,122400,122330,신설동,
104,서울 2호선,종합운동장,218,U,01,123000,122930,신설동,
105,서울 2호선,종합운동장,218,U,01,123600,123530,신설동,
106,서울 2호선,종합운동장,218,U,01,124100,124030,신설동,
107,서울 2호선,종합운동장,218,U,01,124700,124630,신설동,
108,서울 2호선,종합운동장,218,U,01,125200,125130,신설동,
109,서울 2호선,종합운동장,218,U,01,125700,125630,신설동,
110,서울 2호선,종합운동장,218,U,01,130200,130130,신설동,
111,서울 2호선,종합운동장,218,U,01,130700,130630,신설동,
112,서울 2호선,종합운동장,218,U,01,131200,131130,신설동,
113,서울 2호선,종합운동장,218,U,01,131630,131600,신설동,
114,서울 2호선,종합운동장,218,U,01,132200,132130,신설동,
115,서울 2호선,종합운동장,218,U,01,132700,132630,신설동,
116,서울 2호선,종합운동장,218,U,01,133200,133130,신설동,
117,서울 2호선,종합운동장,218,U,01,133700,133630,신설동,
118,서울 2호선,종합운동장,218,U,01,134300,134230,신설동,
119,서울 2호선,종합운동장,218,U,01,134900,134830,신설동,
120,서울 2호선,종합운동장,218,U,01,135400,135330,신설동,
121,서울 2호선,종합운동장,218,U,01,140000,135930,신설동,
122,서울 2호선,종합운동장,218,U,01,140600,140530,신설동,
123,서울 2호선,종합운동장,218,U,01,141200,141130,신설동,
124,서울 2호선,종합운동장,218,U,01,141700,141630,신설동,
125,서울 2호선,종합운동장,218,U,01,142200,142130,신설동,
126,서울 2호선,종합운동장,218,U,01,142700,142630,신설동,
127,서울 2호선,종합운동장,218,U,01,143200,143130,신설동,
128,서울 2호선,종합운동장,218,U,01,143700,143630,신설동,
129,서울 2호선,종합운동장,218,U,01,144200,144130,신설동,
130,서울 2호선,종합운동장,218,U,01,144700,144630,신설동,
131,서울 2호선,종합운동장,218,U,01,145200,145130,신설동,
132,서울 2호선,종합운동장,218,U,01,145700,145630,신설동,
133,서울 2호선,종합운동장,218,U,01,150200,150130,신설동,
134,서울 2호선,종합운동장,218,U,01,150700,150630,신설동,
135,서울 2호선,종합운동장,218,U,01,151300,151230,신설동,
136,서울 2호선,종합운동장,218,U,01,151900,151830,신설동,
137,서울 2호선,종합운동장,218,U,01,152400,152330,신설동,
138,서울 2호선,종합운동장,218,U,01,153000,152930,신설동,
139,서울 2호선,종합운동장,218,U,01,153600,153530,신설동,
140,서울 2호선,종합운동장,218,U,01,154200,154130,신설동,
141,서울 2호선,종합운동장,218,U,01,154700,154630,신설동,
142,서울 2호선,종합운동장,218,U,01,155200,155130,신설동,
