Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,잠실나루,215,U,01,053830,053800,신설동,
2,서울 2호선,잠실나루,215,U,01,055830,055800,신설동,
3,서울 2호선,잠실나루,215,U,01,061130,061100,신설동,
4,서울 2호선,잠실나루,215,U,01,061730,061700,신설동,
5,서울 2호선,잠실나루,215,U,01,062400,062330,신설동,
6,서울 2호선,잠실나루,215,U,01,062930,062900,신설동,
7,서울 2호선,잠실나루,215,U,01,063500,063430,신설동,
8,서울 2호선,잠실나루,215,U,01,064030,064000,신설동,
9,서울 2호선,잠실나루,215,U,01,064530,064500,신설동,
10,서울 2호선,잠실나루,215,U,01,065100,065030,신설동,
11,서울 2호선,잠실나루,215,U,01,065530,065500,신설동,
12,서울 2호선,잠실나루,215,U,01,070030,070000,신설동,
13,서울 2호선,잠실나루,215,U,01,070500,070430,신설동,
14,서울 2호선,잠실나루,215,U,01,071030,071000,신설동,
15,서울 2호선,잠실나루,215,U,01,071530,071500,신설동,
16,서울 2호선,잠실나루,215,U,01,072030,072000,신설동,
17,서울 2호선,잠실나루,215,U,01,072530,072500,신설동,
18,서울 2호선,잠실나루,215,U,01,073030,073000,신설동,
19,서울 2호선,잠실나루,215,U,01,073530,073500,신설동,
20,서울 2호선,잠실나루,215,U,01,073930,073900,신설동,
21,서울 2호선,잠실나루,215,U,01,074530,074500,신설동,
22,서울 2호선,잠실나루,215,U,01,074930,074900,신설동,
23,서울 2호선,잠실나루,215,U,01,075230,075200,신설동,
24,서울 2호선,잠실나루,215,U,01,075530,075500,신설동,
25,서울 2호선,잠실나루,215,U,01,075830,075800,신설동,
26,서울 2호선,잠실나루,215,U,01,080100,080030,신설동,
27,서울 2호선,잠실나루,215,U,01,080400,080330,신설동,
28,서울 2호선,잠실나루,215,U,01,080700,080630,신설동,
29,서울 2호선,잠실나루,215,U,01,081000,080930,신설동,
30,서울 2호선,잠실나루,215,U,01,081300,081230,신설동,
31,서울 2호선,잠실나루,215,U,01,081600,081530,신설동,
32,서울 2호선,잠실나루,215,U,01,081830,081800,신설동,
33,서울 2호선,잠실나루,215,U,01,082100,082030,신설동,
34,서울 2호선,잠실나루,215,U,01,082330,082300,신설동,
35,서울 2호선,잠실나루,215,U,01,082600,082530,신설동,
36,서울 2호선,잠실나루,215,U,01,082830,082800,신설동,
37,서울 2호선,잠실나루,215,U,01,083100,083030,신설동,
38,서울 2호선,잠실나루,215,U,01,083330,083300,신설동,
39,서울 2호선,잠실나루,215,U,01,083600,083530,신설동,
40,서울 2호선,잠실나루,215,U,01,083830,083800,신설동,
41,서울 2호선,잠실나루,215,U,01,084100,084030,신설동,
42,서울 2호선,잠실나루,215,U,01,084330,084300,신설동,
43,서울 2호선,잠실나루,215,U,01,084600,084530,신설동,
44,서울 2호선,잠실나루,215,U,01,084830,084800,신설동,
45,서울 2호선,잠실나루,215,U,01,085100,085030,신설동,
46,서울 2호선,잠실나루,215,U,01,085330,085300,신설동,
47,서울 2호선,잠실나루,215,U,01,085600,085530,신설동,
48,서울 2호선,잠실나루,215,U,01,085830,085800,신설동,
49,서울 2호선,잠실나루,215,U,01,090100,090030,신설동,
50,서울 2호선,잠실나루,215,U,01,090330,090300,신설동,
51,서울 2호선,잠실나루,215,U,01,090600,090530,신설동,
52,서울 2호선,잠실나루,215,U,01,090830,090800,신설동,
53,서울 2호선,잠실나루,215,U,01,091200,091130,신설동,
54,서울 2호선,잠실나루,215,U,01,091430,091400,신설동,
