Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,선릉,220,U,02,054630,054600,신설동,
2,서울 2호선,선릉,220,U,02,060000,055930,신설동,
3,서울 2호선,선릉,220,U,02,060600,060530,신설동,
4,서울 2호선,선릉,220,U,02,061330,061300,신설동,
5,서울 2호선,선릉,220,U,02,061930,061900,신설동,
6,서울 2호선,선릉,220,U,02,062500,062430,신설동,
7,서울 2호선,선릉,220,U,02,063200,063130,신설동,
8,서울 2호선,선릉,220,U,02,063900,063830,신설동,
9,서울 2호선,선릉,220,U,02,064330,064300,신설동,
10,서울 2호선,선릉,220,U,02,064900,064830,신설동,
11,서울 2호선,선릉,220,U,02,065400,065330,신설동,
12,서울 2호선,선릉,220,U,02,070000,065930,신설동,
13,서울 2호선,선릉,220,U,02,070730,070700,신설동,
14,서울 2호선,선릉,220,U,02,071300,071230,신설동,
15,서울 2호선,선릉,220,U,02,071800,071730,신설동,
16,서울 2호선,선릉,220,U,02,072200,072130,신설동,
17,서울 2호선,선릉,220,U,02,072600,072530,신설동,
18,서울 2호선,선릉,220,U,02,073000,072930,신설동,
19,서울 2호선,선릉,220,U,02,073400,073330,신설동,
20,서울 2호선,선릉,220,U,02,073800,073730,신설동,
21,서울 2호선,선릉,220,U,02,074300,074230,신설동,
22,서울 2호선,선릉,220,U,02,074800,074730,신설동,
23,서울 2호선,선릉,220,U,02,075400,075330,신설동,
24,서울 2호선,선릉,220,U,02,075800,075730,신설동,
25,서울 2호선,선릉,220,U,02,080200,080130,신설동,
26,서울 2호선,선릉,220,U,02,080600,080530,신설동,
27,서울 2호선,선릉,220,U,02,081030,081000,신설동,
28,서울 2호선,선릉,220,U,02,081800,081730,신설동,
29,서울 2호선,선릉,220,U,02,082200,082130,신설동,
30,서울 2호선,선릉,220,U,02,082700,082630,신설동,
31,서울 2호선,선릉,220,U,02,083130,083100,신설동,
32,서울 2호선,선릉,220,U,02,083630,083600,신설동,
33,서울 2호선,선릉,220,U,02,084200,084130,신설동,
34,서울 2호선,선릉,220,U,02,084600,084530,신설동,
35,서울 2호선,선릉,220,U,02,085000,084930,신설동,
36,서울 2호선,선릉,220,U,02,085400,085330,신설동,
37,서울 2호선,선릉,220,U,02,085800,085730,신설동,
38,서울 2호선,선릉,220,U,02,090200,090130,신설동,
39,서울 2호선,선릉,220,U,02,090600,090530,신설동,
40,서울 2호선,선릉,220,U,02,091000,090930,신설동,
41,서울 2호선,선릉,220,U,02,091500,091430,신설동,
42,서울 2호선,선릉,220,U,02,091930,091900,신설동,
