Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,교대,223,U,02,054100,054030,신설동,
2,서울 2호선,교대,223,U,02,055430,055400,신설동,
3,서울 2호선,교대,223,U,02,060030,060000,신설동,
4,서울 2호선,교대,223,U,02,060730,060700,신설동,
5,서울 2호선,교대,223,U,02,061330,061300,신설동,
6,서울 2호선,교대,223,U,02,061930,061900,신설동,
7,서울 2호선,교대,223,U,02,062630,062600,신설동,
8,서울 2호선,교대,223,U,02,063330,063300,신설동,
9,서울 2호선,교대,223,U,02,063800,063730,신설동,
10,서울 2호선,교대,223,U,02,064330,064300,신설동,
11,서울 2호선,교대,223,U,02,064830,064800,신설동,
12,서울 2호선,교대,223,U,02,065430,065400,신설동,
13,서울 2호선,교대,223,U,02,070200,070130,신설동,
14,서울 2호선,교대,223,U,02,070730,070700,신설동,
15,서울 2호선,교대,223,U,02,071230,071200,신설동,
16,서울 2호선,교대,223,U,02,071630,071600,신설동,
17,서울 2호선,교대,223,U,02,072030,072000,신설동,
18,서울 2호선,교대,223,U,02,072430,072400,신설동,
19,서울 2호선,교대,223,U,02,072830,072800,신설동,
20,서울 2호선,교대,223,U,02,073230,073200,신설동,
21,서울 2호선,교대,223,U,02,073730,073700,신설동,
22,서울 2호선,교대,223,U,02,074230,074200,신설동,
23,서울 2호선,교대,223,U,02,074830,074800,신설동,
24,서울 2호선,교대,223,U,02,075230,075200,신설동,
25,서울 2호선,교대,223,U,02,075630,075600,신설동,
26,서울 2호선,교대,223,U,02,080030,080000,신설동,
27,서울 2호선,교대,223,U,02,080500,080430,신설동,
28,서울 2호선,교대,223,U,02,081230,081200,신설동,
29,서울 2호선,교대,223,U,02,081630,081600,신설동,
30,서울 2호선,교대,223,U,02,082130,082100,신설동,
31,서울 2호선,교대,223,U,02,082600,082530,신설동,
32,서울 2호선,교대,223,U,02,083100,083030,신설동,
33,서울 2호선,교대,223,U,02,083630,083600,신설동,
34,서울 2호선,교대,223,U,02,084030,084000,신설동,
35,서울 2호선,교대,223,U,02,084430,084400,신설동,
36,서울 2호선,교대,223,U,02,084830,084800,신설동,
37,서울 2호선,교대,223,U,02,085230,085200,신설동,
38,서울 2호선,교대,223,U,02,085630,085600,신설동,
39,서울 2호선,교대,223,U,02,090030,090000,신설동,
40,서울 2호선,교대,223,U,02,090430,090400,신설동,
41,서울 2호선,교대,223,U,02,090930,090900,신설동,
42,서울 2호선,교대,223,U,02,091400,091330,신설동,
43,서울 2호선,교대,223,U,02,091700,091630,신설동,
44,서울 2호선,교대,223,U,02,091930,091900,신설동,
45,서울 2호선,교대,223,U,02,092430,092400,신설동,
46,서울 2호선,교대,223,U,02,092730,092700,신설동,
47,서울 2호선,교대,223,U,02,093000,092930,신설동,
48,서울 2호선,교대,223,U,02,093430,093400,신설동,
49,서울 2호선,교대,223,U,02,093930,093900,신설동,
50,서울 2호선,교대,223,U,02,094400,094330,신설동,
51,서울 2호선,교대,223,U,02,094800,094730,신설동,
52,서울 2호선,교대,223,U,02,095130,095100,신설동,
53,서울 2호선,교대,223,U,02,095800,095730,신설동,
54,서울 2호선,교대,223,U,02,100400,100330,신설동,
55,서울 2호선,교대,223,U,02,100930,100900,신설동,
56,서울 2호선,교대,223,U,02,101400,101330,신설동,
57,서울 2호선,교대,223,U,02,101930,101900,신설동,
58,서울 2호선,교대,223,U,02,102500,102430,신설동,
59,서울 2호선,교대,223,U,02,103030,103000,신설동,
60,서울 2호선,교대,223,U,02,103300,103230,신설동,
61,서울 2호선,교대,223,U,02,103600,103530,신설동,
62,서울 2호선,교대,223,U,02,104130,104100,신설동,
63,서울 2호선,교대,223,U,02,104700,104630,신설동,
64,서울 2호선,교대,223,U,02,105230,105200,신설동,
65,서울 2호선,교대,223,U,02,105700,105630,신설동,
66,서울 2호선,교대,223,U,02,110100,110030,신설동,
67,서울 2호선,교대,223,U,02,110500,110430,신설동,
68,서울 2호선,교대,223,U,02,110830,110800,신설동,
69,서울 2호선,교대,223,U,02,111230,111200,신설동,
70,서울 2호선,교대,223,U,02,111800,111730,신설동,
71,서울 2호선,교대,223,U,02,112230,112200,신설동,
72,서울 2호선,교대,223,U,02,112730,112700,신설동,
73,서울 2호선,교대,223,U,02,113230,113200,신설동,
74,서울 2호선,교대,223,U,02,113730,113700,신설동,
75,서울 2호선,교대,223,U,02,114230,114200,신설동,
76,서울 2호선,교대,223,U,02,114730,114700,신설동,
77,서울 2호선,교대,223,U,02,115300,115230,신설동,
78,서울 2호선,교대,223,U,02,115830,115800,신설동,
79,서울 2호선,교대,223,U,02,120400,120330,신설동,
80,서울 2호선,교대,223,U,02,120930,120900,신설동,
81,서울 2호선,교대,223,U,02,121500,121430,신설동,
82,서울 2호선,교대,223,U,02,122030,122000,신설동,
83,서울 2호선,교대,223,U,02,122430,122400,신설동,
84,서울 2호선,교대,223,U,02,122830,122800,신설동,
85,서울 2호선,교대,223,U,02,123300,123230,신설동,
86,서울 2호선,교대,223,U,02,123630,123600,신설동,
87,서울 2호선,교대,223,U,02,124030,124000,신설동,
88,서울 2호선,교대,223,U,02,124530,124500,신설동,
89,서울 2호선,교대,223,U,02,125030,125000,신설동,
90,서울 2호선,교대,223,U,02,125530,125500,신설동,
91,서울 2호선,교대,223,U,02,130030,130000,신설동,
92,서울 2호선,교대,223,U,02,130530,130500,신설동,
93,서울 2호선,교대,223,U,02,131030,131000,신설동,
94,서울 2호선,교대,223,U,02,131530,131500,신설동,
95,서울 2호선,교대,223,U,02,132100,132030,신설동,
96,서울 2호선,교대,223,U,02,132630,132600,신설동,
97,서울 2호선,교대,223,U,02,133200,133130,신설동,
98,서울 2호선,교대,223,U,02,133730,133700,신설동,
99,서울 2호선,교대,223,U,02,134300,134230,신설동,
100,서울 2호선,교대,223,U,02,134830,134800,신설동,
101,서울 2호선,교대,223,U,02,135400,135330,신설동,
102,서울 2호선,교대,223,U,02,135630,135600,신설동,
103,서울 2호선,교대,223,U,02,140030,140000,신설동,
104,서울 2호선,교대,223,U,02,140530,140500,신설동,
105,서울 2호선,교대,223,U,02,141030,141000,신설동,
106,서울 2호선,교대,223,U,02,141400,141330,신설동,
107,서울 2호선,교대,223,U,02,141900,141830,신설동,
108,서울 2호선,교대,223,U,02,142330,142300,신설동,
109,서울 2호선,교대,223,U,02,142800,142730,신설동,
110,서울 2호선,교대,223,U,02,143230,143200,신설동,
111,서울 2호선,교대,223,U,02,143800,143730,신설동,
112,서울 2호선,교대,223,U,02,144330,144300,신설동,
113,서울 2호선,교대,223,U,02,144900,144830,신설동,
114,서울 2호선,교대,223,U,02,145430,145400,신설동,
115,서울 2호선,교대,223,U,02,150030,150000,신설동,
116,서울 2호선,교대,223,U,02,150530,150500,신설동,
117,서울 2호선,교대,223,U,02,151130,151100,신설동,
118,서울 2호선,교대,223,U,02,151630,151600,신설동,
119,서울 2호선,교대,223,U,02,152200,152130,신설동,
120,서울 2호선,교대,223,U,02,152830,152800,신설동,
121,서울 2호선,교대,223,U,02,153300,153230,신설동,
