Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,잠실,216,D,01,054030,054000,까치산,
2,서울 2호선,잠실,216,D,01,055030,055000,까치산,
3,서울 2호선,잠실,216,D,01,055730,055700,까치산,
4,서울 2호선,잠실,216,D,01,060430,060400,까치산,
5,서울 2호선,잠실,216,D,01,060830,060800,까치산,
6,서울 2호선,잠실,216,D,01,061430,061400,까치산,
7,서울 2호선,잠실,216,D,01,062030,062000,까치산,
8,서울 2호선,잠실,216,D,01,062730,062700,까치산,
9,서울 2호선,잠실,216,D,01,063330,063300,까치산,
10,서울 2호선,잠실,216,D,01,063730,063700,까치산,
11,서울 2호선,잠실,216,D,01,064030,064000,까치산,
12,서울 2호선,잠실,216,D,01,064700,064630,까치산,
13,서울 2호선,잠실,216,D,01,065030,065000,까치산,
14,서울 2호선,잠실,216,D,01,065400,065330,까치산,
15,서울 2호선,잠실,216,D,01,070030,065930,까치산,
16,서울 2호선,잠실,216,D,01,070430,070330,까치산,
17,서울 2호선,잠실,216,D,01,070730,070630,까치산,
18,서울 2호선,잠실,216,D,01,071130,071030,까치산,
19,서울 2호선,잠실,216,D,01,071430,071330,까치산,
20,서울 2호선,잠실,216,D,01,071830,071730,까치산,
21,서울 2호선,잠실,216,D,01,072230,072130,까치산,
22,서울 2호선,잠실,216,D,01,072630,072530,까치산,
23,서울 2호선,잠실,216,D,01,072930,072830,까치산,
24,서울 2호선,잠실,216,D,01,073330,073230,까치산,
25,서울 2호선,잠실,216,D,01,073630,073530,까치산,
26,서울 2호선,잠실,216,D,01,074030,073930,까치산,
27,서울 2호선,잠실,216,D,01,074330,074230,까치산,
28,서울 2호선,잠실,216,D,01,074630,074530,까치산,
29,서울 2호선,잠실,216,D,01,075000,074900,까치산,
30,서울 2호선,잠실,216,D,01,075330,075230,까치산,
31,서울 2호선,잠실,216,D,01,075630,075530,까치산,
32,서울 2호선,잠실,216,D,01,075930,075830,까치산,
33,서울 2호선,잠실,216,D,01,080230,080130,까치산,
34,서울 2호선,잠실,216,D,01,080630,080530,까치산,
35,서울 2호선,잠실,216,D,01,081000,080900,까치산,
36,서울 2호선,잠실,216,D,01,081300,081200,까치산,
37,서울 2호선,잠실,216,D,01,081600,081500,까치산,
38,서울 2호선,잠실,216,D,01,081930,081830,까치산,
39,서울 2호선,잠실,216,D,01,082330,082230,까치산,
40,서울 2호선,잠실,216,D,01,082700,082600,까치산,
41,서울 2호선,잠실,216,D,01,083000,082900,까치산,
42,서울 2호선,잠실,216,D,01,083330,083230,까치산,
43,서울 2호선,잠실,216,D,01,083730,083630,까치산,
44,서울 2호선,잠실,216,D,01,084030,083930,까치산,
45,서울 2호선,잠실,216,D,01,084430,084330,까치산,
46,서울 2호선,잠실,216,D,01,084730,084630,까치산,
47,서울 2호선,잠실,216,D,01,085130,085030,까치산,
48,서울 2호선,잠실,216,D,01,085530,085430,까치산,
49,서울 2호선,잠실,216,D,01,085930,085830,까치산,
50,서울 2호선,잠실,216,D,01,090230,090130,까치산,
51,서울 2호선,잠실,216,D,01,090530,090500,까치산,
52,서울 2호선,잠실,216,D,01,090900,090830,까치산,
53,서울 2호선,잠실,216,D,01,091230,091200,까치산,
54,서울 2호선,잠실,216,D,01,091530,091500,까치산,
55,서울 2호선,잠실,216,D,01,091830,091800,까치산,
56,서울 2호선,잠실,216,D,01,092200,092130,까치산,
57,서울 2호선,잠실,216,D,01,092530,092500,까치산,
58,서울 2호선,잠실,216,D,01,092830,092800,까치산,
59,서울 2호선,잠실,216,D,01,093130,093100,까치산,
60,서울 2호선,잠실,216,D,01,093430,093400,까치산,
