Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,교대,223,D,03,054230,054200,까치산,
2,서울 2호선,교대,223,D,03,055400,055330,까치산,
3,서울 2호선,교대,223,D,03,060400,060330,까치산,
4,서울 2호선,교대,223,D,03,061200,061130,까치산,
5,서울 2호선,교대,223,D,03,062130,062100,까치산,
6,서울 2호선,교대,223,D,03,062700,062630,까치산,
7,서울 2호선,교대,223,D,03,063300,063230,까치산,
8,서울 2호선,교대,223,D,03,063900,063830,까치산,
9,서울 2호선,교대,223,D,03,064500,064430,까치산,
10,서울 2호선,교대,223,D,03,065100,065030,까치산,
11,서울 2호선,교대,223,D,03,065700,065630,까치산,
12,서울 2호선,교대,223,D,03,070300,070230,까치산,
13,서울 2호선,교대,223,D,03,070700,070630,까치산,
14,서울 2호선,교대,223,D,03,071100,071030,까치산,
15,서울 2호선,교대,223,D,03,071700,071630,까치산,
16,서울 2호선,교대,223,D,03,072300,072230,까치산,
17,서울 2호선,교대,223,D,03,072800,072730,까치산,
18,서울 2호선,교대,223,D,03,073300,073230,까치산,
19,서울 2호선,교대,223,D,03,073830,073800,까치산,
20,서울 2호선,교대,223,D,03,074400,074330,까치산,
21,서울 2호선,교대,223,D,03,074930,074900,까치산,
22,서울 2호선,교대,223,D,03,075500,075430,까치산,
23,서울 2호선,교대,223,D,03,080030,080000,까치산,
24,서울 2호선,교대,223,D,03,080600,080530,까치산,
25,서울 2호선,교대,223,D,03,081130,081100,까치산,
26,서울 2호선,교대,223,D,03,081700,081630,까치산,
27,서울 2호선,교대,223,D,03,082230,082200,까치산,
28,서울 2호선,교대,223,D,03,082800,082730,까치산,
29,서울 2호선,교대,223,D,03,083330,083300,까치산,
30,서울 2호선,교대,223,D,03,083900,083830,까치산,
31,서울 2호선,교대,223,D,03,084430,084400,까치산,
32,서울 2호선,교대,223,D,03,085000,084930,까치산,
33,서울 2호선,교대,223,D,03,085530,085500,까치산,
34,서울 2호선,교대,223,D,03,090100,090030,까치산,
35,서울 2호선,교대,223,D,03,090630,090600,까치산,
36,서울 2호선,교대,223,D,03,091200,091130,까치산,
37,서울 2호선,교대,223,D,03,091630,091600,까치산,
38,서울 2호선,교대,223,D,03,092300,092230,까치산,
39,서울 2호선,교대,223,D,03,092900,092830,까치산,
40,서울 2호선,교대,223,D,03,093300,093230,까치산,
41,서울 2호선,교대,223,D,03,093600,093530,까치산,
42,서울 2호선,교대,223,D,03,093930,093900,까치산,
43,서울 2호선,교대,223,D,03,094500,094430,까치산,
44,서울 2호선,교대,223,D,03,095030,095000,까치산,
45,서울 2호선,교대,223,D,03,095600,095530,까치산,
46,서울 2호선,교대,223,D,03,100130,100100,까치산,
47,서울 2호선,교대,223,D,03,100700,100630,까치산,
48,서울 2호선,교대,223,D,03,101230,101200,까치산,
49,서울 2호선,교대,223,D,03,101800,101730,까치산,
50,서울 2호선,교대,223,D,03,102330,102300,까치산,
51,서울 2호선,교대,223,D,03,102900,102830,까치산,
52,서울 2호선,교대,223,D,03,103430,103400,까치산,
53,서울 2호선,교대,223,D,03,104000,103930,까치산,
54,서울 2호선,교대,223,D,03,104530,104500,까치산,
55,서울 2호선,교대,223,D,03,105100,105030,까치산,
56,서울 2호선,교대,223,D,03,105500,105430,까치산,
57,서울 2호선,교대,223,D,03,105730,105700,까치산,
58,서울 2호선,교대,223,D,03,110200,110130,까치산,
59,서울 2호선,교대,223,D,03,110730,110700,까치산,
60,서울 2호선,교대,223,D,03,111300,111230,까치산,
61,서울 2호선,교대,223,D,03,111830,111800,까치산,
62,서울 2호선,교대,223,D,03,112400,112330,까치산,
63,서울 2호선,교대,223,D,03,112930,112900,까치산,
64,서울 2호선,교대,223,D,03,113500,113430,까치산,
65,서울 2호선,교대,223,D,03,114030,114000,까치산,
66,서울 2호선,교대,223,D,03,114600,114530,까치산,
67,서울 2호선,교대,223,D,03,115130,115100,까치산,
68,서울 2호선,교대,223,D,03,115700,115630,까치산,
69,서울 2호선,교대,223,D,03,120230,120200,까치산,
70,서울 2호선,교대,223,D,03,120800,120730,까치산,
71,서울 2호선,교대,223,D,03,121330,121300,까치산,
72,서울 2호선,교대,223,D,03,121900,121830,까치산,
73,서울 2호선,교대,223,D,03,122430,122400,까치산,
74,서울 2호선,교대,223,D,03,123000,122930,까치산,
75,서울 2호선,교대,223,D,03,123530,123500,까치산,
76,서울 2호선,교대,223,D,03,124100,124030,까치산,
77,서울 2호선,교대,223,D,03,124630,124600,까치산,
78,서울 2호선,교대,223,D,03,125200,125130,까치산,
79,서울 2호선,교대,223,D,03,125730,125700,까치산,
80,서울 2호선,교대,223,D,03,130300,130230,까치산,
81,서울 2호선,교대,223,D,03,130830,130800,까치산,
82,서울 2호선,교대,223,D,03,131400,131330,까치산,
83,서울 2호선,교대,223,D,03,131930,131900,까치산,
84,서울 2호선,교대,223,D,03,132500,132430,까치산,
85,서울 2호선,교대,223,D,03,133030,133000,까치산,
86,서울 2호선,교대,223,D,03,133600,133530,까치산,
87,서울 2호선,교대,223,D,03,134130,134100,까치산,
88,서울 2호선,교대,223,D,03,134700,134630,까치산,
89,서울 2호선,교대,223,D,03,135230,135200,까치산,
90,서울 2호선,교대,223,D,03,135800,135730,까치산,
91,서울 2호선,교대,223,D,03,140330,140300,까치산,
92,서울 2호선,교대,223,D,03,140900,140830,까치산,
93,서울 2호선,교대,223,D,03,141430,141400,까치산,
94,서울 2호선,교대,223,D,03,142000,141930,까치산,
95,서울 2호선,교대,223,D,03,142530,142500,까치산,
96,서울 2호선,교대,223,D,03,143100,143030,까치산,
97,서울 2호선,교대,223,D,03,143630,143600,까치산,
98,서울 2호선,교대,223,D,03,144200,144130,까치산,
99,서울 2호선,교대,223,D,03,144730,144700,까치산,
100,서울 2호선,교대,223,D,03,145300,145230,까치산,
101,서울 2호선,교대,223,D,03,145830,145800,까치산,
102,서울 2호선,교대,223,D,03,150400,150330,까치산,
103,서울 2호선,교대,223,D,03,150930,150900,까치산,
104,서울 2호선,교대,223,D,03,151500,151430,까치산,
