Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,낙성대,227,U,02,053200,053130,신설동,
2,서울 2호선,낙성대,227,U,02,054500,054430,신설동,
3,서울 2호선,낙성대,227,U,02,055100,055030,신설동,
4,서울 2호선,낙성대,227,U,02,055700,055630,신설동,
5,서울 2호선,낙성대,227,U,02,060300,060230,신설동,
6,서울 2호선,낙성대,227,U,02,060930,060900,신설동,
7,서울 2호선,낙성대,227,U,02,061700,061630,신설동,
8,서울 2호선,낙성대,227,U,02,062400,062330,신설동,
9,서울 2호선,낙성대,227,U,02,062800,062730,신설동,
10,서울 2호선,낙성대,227,U,02,063330,063300,신설동,
11,서울 2호선,낙성대,227,U,02,063830,063800,신설동,
12,서울 2호선,낙성대,227,U,02,064400,064330,신설동,
13,서울 2호선,낙성대,227,U,02,065130,065100,신설동,
14,서울 2호선,낙성대,227,U,02,065800,065730,신설동,
15,서울 2호선,낙성대,227,U,02,070230,070200,신설동,
16,서울 2호선,낙성대,227,U,02,070630,070600,신설동,
17,서울 2호선,낙성대,227,U,02,071030,071000,신설동,
18,서울 2호선,낙성대,227,U,02,071500,071430,신설동,
19,서울 2호선,낙성대,227,U,02,071830,071800,신설동,
20,서울 2호선,낙성대,227,U,02,072230,072200,신설동,
21,서울 2호선,낙성대,227,U,02,072730,072700,신설동,
22,서울 2호선,낙성대,227,U,02,073230,073200,신설동,
23,서울 2호선,낙성대,227,U,02,073830,073800,신설동,
24,서울 2호선,낙성대,227,U,02,074230,074200,신설동,
25,서울 2호선,낙성대,227,U,02,074600,074530,신설동,
26,서울 2호선,낙성대,227,U,02,075030,075000,신설동,
27,서울 2호선,낙성대,227,U,02,075530,075500,신설동,
28,서울 2호선,낙성대,227,U,02,080230,080200,신설동,
29,서울 2호선,낙성대,227,U,02,080630,080600,신설동,
30,서울 2호선,낙성대,227,U,02,081200,081130,신설동,
31,서울 2호선,낙성대,227,U,02,081530,081500,신설동,
32,서울 2호선,낙성대,227,U,02,082100,082030,신설동,
33,서울 2호선,낙성대,227,U,02,082630,082600,신설동,
34,서울 2호선,낙성대,227,U,02,083030,083000,신설동,
35,서울 2호선,낙성대,227,U,02,083430,083400,신설동,
36,서울 2호선,낙성대,227,U,02,083830,083800,신설동,
37,서울 2호선,낙성대,227,U,02,084230,084200,신설동,
38,서울 2호선,낙성대,227,U,02,084630,084600,신설동,
39,서울 2호선,낙성대,227,U,02,085030,085000,신설동,
40,서울 2호선,낙성대,227,U,02,085500,085430,신설동,
41,서울 2호선,낙성대,227,U,02,090000,085930,신설동,
42,서울 2호선,낙성대,227,U,02,090330,090300,신설동,
43,서울 2호선,낙성대,227,U,02,090700,090630,신설동,
44,서울 2호선,낙성대,227,U,02,090930,090900,신설동,
45,서울 2호선,낙성대,227,U,02,091430,091400,신설동,
46,서울 2호선,낙성대,227,U,02,091730,091700,신설동,
47,서울 2호선,낙성대,227,U,02,092100,092030,신설동,
48,서울 2호선,낙성대,227,U,02,092500,092430,신설동,
49,서울 2호선,낙성대,227,U,02,092930,092900,신설동,
50,서울 2호선,낙성대,227,U,02,093400,093330,신설동,
51,서울 2호선,낙성대,227,U,02,093830,093800,신설동,
52,서울 2호선,낙성대,227,U,02,094230,094200,신설동,
53,서울 2호선,낙성대,227,U,02,094830,094800,신설동,
54,서울 2호선,낙성대,227,U,02,095400,095330,신설동,
55,서울 2호선,낙성대,227,U,02,095930,095900,신설동,
56,서울 2호선,낙성대,227,U,02,100400,100330,신설동,
57,서울 2호선,낙성대,227,U,02,100930,100900,신설동,
58,서울 2호선,낙성대,227,U,02,101500,101430,신설동,
59,서울 2호선,낙성대,227,U,02,102030,102000,신설동,
60,서울 2호선,낙성대,227,U,02,102300,102230,신설동,
61,서울 2호선,낙성대,227,U,02,102630,102600,신설동,
62,서울 2호선,낙성대,227,U,02,103200,103130,신설동,
63,서울 2호선,낙성대,227,U,02,103730,103700,신설동,
64,서울 2호선,낙성대,227,U,02,104230,104200,신설동,
65,서울 2호선,낙성대,227,U,02,104730,104700,신설동,
66,서울 2호선,낙성대,227,U,02,105130,105100,신설동,
67,서울 2호선,낙성대,227,U,02,105530,105500,신설동,
68,서울 2호선,낙성대,227,U,02,105900,105830,신설동,
69,서울 2호선,낙성대,227,U,02,110230,110200,신설동,
70,서울 2호선,낙성대,227,U,02,110830,110800,신설동,
71,서울 2호선,낙성대,227,U,02,111230,111200,신설동,
72,서울 2호선,낙성대,227,U,02,111730,111700,신설동,
73,서울 2호선,낙성대,227,U,02,112230,112200,신설동,
74,서울 2호선,낙성대,227,U,02,112730,112700,신설동,
75,서울 2호선,낙성대,227,U,02,113230,113200,신설동,
76,서울 2호선,낙성대,227,U,02,113730,113700,신설동,
77,서울 2호선,낙성대,227,U,02,114300,114230,신설동,
78,서울 2호선,낙성대,227,U,02,114830,114800,신설동,
79,서울 2호선,낙성대,227,U,02,115400,115330,신설동,
80,서울 2호선,낙성대,227,U,02,115930,115900,신설동,
81,서울 2호선,낙성대,227,U,02,120500,120430,신설동,
82,서울 2호선,낙성대,227,U,02,121030,121000,신설동,
83,서울 2호선,낙성대,227,U,02,121430,121400,신설동,
84,서울 2호선,낙성대,227,U,02,121830,121800,신설동,
85,서울 2호선,낙성대,227,U,02,122300,122230,신설동,
86,서울 2호선,낙성대,227,U,02,122630,122600,신설동,
87,서울 2호선,낙성대,227,U,02,123030,123000,신설동,
88,서울 2호선,낙성대,227,U,02,123530,123500,신설동,
89,서울 2호선,낙성대,227,U,02,124030,124000,신설동,
90,서울 2호선,낙성대,227,U,02,124530,124500,신설동,
91,서울 2호선,낙성대,227,U,02,125030,125000,신설동,
92,서울 2호선,낙성대,227,U,02,125530,125500,신설동,
93,서울 2호선,낙성대,227,U,02,130030,130000,신설동,
94,서울 2호선,낙성대,227,U,02,130530,130500,신설동,
95,서울 2호선,낙성대,227,U,02,131100,131030,신설동,
96,서울 2호선,낙성대,227,U,02,131630,131600,신설동,
97,서울 2호선,낙성대,227,U,02,132200,132130,신설동,
98,서울 2호선,낙성대,227,U,02,132730,132700,신설동,
99,서울 2호선,낙성대,227,U,02,133300,133230,신설동,
100,서울 2호선,낙성대,227,U,02,133830,133800,신설동,
101,서울 2호선,낙성대,227,U,02,134330,134300,신설동,
102,서울 2호선,낙성대,227,U,02,134630,134600,신설동,
103,서울 2호선,낙성대,227,U,02,135030,135000,신설동,
104,서울 2호선,낙성대,227,U,02,135530,135500,신설동,
105,서울 2호선,낙성대,227,U,02,140030,140000,신설동,
106,서울 2호선,낙성대,227,U,02,140330,140300,신설동,
107,서울 2호선,낙성대,227,U,02,140830,140800,신설동,
108,서울 2호선,낙성대,227,U,02,141330,141300,신설동,
109,서울 2호선,낙성대,227,U,02,141800,141730,신설동,
