Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,잠실나루,215,U,02,053930,053900,신설동,
2,서울 2호선,잠실나루,215,U,02,055630,055600,신설동,
3,서울 2호선,잠실나루,215,U,02,061000,060930,신설동,
4,서울 2호선,잠실나루,215,U,02,061600,061530,신설동,
5,서울 2호선,잠실나루,215,U,02,062330,062300,신설동,
6,서울 2호선,잠실나루,215,U,02,062930,062900,신설동,
7,서울 2호선,잠실나루,215,U,02,063500,063430,신설동,
8,서울 2호선,잠실나루,215,U,02,064200,064130,신설동,
9,서울 2호선,잠실나루,215,U,02,064900,064830,신설동,
10,서울 2호선,잠실나루,215,U,02,065400,065330,신설동,
11,서울 2호선,잠실나루,215,U,02,065900,065830,신설동,
12,서울 2호선,잠실나루,215,U,02,070500,070430,신설동,
13,서울 2호선,잠실나루,215,U,02,071030,071000,신설동,
14,서울 2호선,잠실나루,215,U,02,071800,071730,신설동,
15,서울 2호선,잠실나루,215,U,02,072300,072230,신설동,
16,서울 2호선,잠실나루,215,U,02,072800,072730,신설동,
17,서울 2호선,잠실나루,215,U,02,073200,073130,신설동,
18,서울 2호선,잠실나루,215,U,02,073600,073530,신설동,
19,서울 2호선,잠실나루,215,U,02,074000,073930,신설동,
20,서울 2호선,잠실나루,215,U,02,074400,074330,신설동,
21,서울 2호선,잠실나루,215,U,02,074800,074730,신설동,
22,서울 2호선,잠실나루,215,U,02,075300,075230,신설동,
23,서울 2호선,잠실나루,215,U,02,075800,075730,신설동,
24,서울 2호선,잠실나루,215,U,02,080400,080330,신설동,
25,서울 2호선,잠실나루,215,U,02,080800,080730,신설동,
26,서울 2호선,잠실나루,215,U,02,081200,081130,신설동,
27,서울 2호선,잠실나루,215,U,02,081600,081530,신설동,
28,서울 2호선,잠실나루,215,U,02,082000,081930,신설동,
29,서울 2호선,잠실나루,215,U,02,082800,082730,신설동,
30,서울 2호선,잠실나루,215,U,02,083200,083130,신설동,
31,서울 2호선,잠실나루,215,U,02,083700,083630,신설동,
32,서울 2호선,잠실나루,215,U,02,084200,084130,신설동,
33,서울 2호선,잠실나루,215,U,02,084630,084600,신설동,
34,서울 2호선,잠실나루,215,U,02,085200,085130,신설동,
35,서울 2호선,잠실나루,215,U,02,085600,085530,신설동,
36,서울 2호선,잠실나루,215,U,02,090000,085930,신설동,
37,서울 2호선,잠실나루,215,U,02,090400,090330,신설동,
38,서울 2호선,잠실나루,215,U,02,090800,090730,신설동,
39,서울 2호선,잠실나루,215,U,02,091200,091130,신설동,
40,서울 2호선,잠실나루,215,U,02,091600,091530,신설동,
41,서울 2호선,잠실나루,215,U,02,092000,091930,신설동,
42,서울 2호선,잠실나루,215,U,02,092500,092430,신설동,
43,서울 2호선,잠실나루,215,U,02,093000,092930,신설동,
44,서울 2호선,잠실나루,215,U,02,093230,093200,신설동,
45,서울 2호선,잠실나루,215,U,02,093500,093430,신설동,
46,서울 2호선,잠실나루,215,U,02,094000,093930,신설동,
47,서울 2호선,잠실나루,215,U,02,094300,094230,신설동,
48,서울 2호선,잠실나루,215,U,02,094530,094500,신설동,
49,서울 2호선,잠실나루,215,U,02,095000,094930,신설동,
50,서울 2호선,잠실나루,215,U,02,095500,095430,신설동,
51,서울 2호선,잠실나루,215,U,02,095930,095900,신설동,
52,서울 2호선,잠실나루,215,U,02,100300,100230,신설동,
53,서울 2호선,잠실나루,215,U,02,100700,100630,신설동,
54,서울 2호선,잠실나루,215,U,02,101330,101300,신설동,
55,서울 2호선,잠실나루,215,U,02,102000,101930,신설동,
56,서울 2호선,잠실나루,215,U,02,102500,102430,신설동,
57,서울 2호선,잠실나루,215,U,02,102930,102900,신설동,
58,서울 2호선,잠실나루,215,U,02,103500,103430,신설동,
59,서울 2호선,잠실나루,215,U,02,104030,104000,신설동,
60,서울 2호선,잠실나루,215,U,02,104600,104530,신설동,
