Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,선릉,220,U,03,054700,054630,신설동,
2,서울 2호선,선릉,220,U,03,060000,055930,신설동,
3,서울 2호선,선릉,220,U,03,060700,060630,신설동,
4,서울 2호선,선릉,220,U,03,061130,061100,신설동,
5,서울 2호선,선릉,220,U,03,061900,061830,신설동,
6,서울 2호선,선릉,220,U,03,062300,062230,신설동,
7,서울 2호선,선릉,220,U,03,063100,063030,신설동,
8,서울 2호선,선릉,220,U,03,063900,063830,신설동,
9,서울 2호선,선릉,220,U,03,064630,064600,신설동,
10,서울 2호선,선릉,220,U,03,065100,065030,신설동,
11,서울 2호선,선릉,220,U,03,065700,065630,신설동,
12,서울 2호선,선릉,220,U,03,070200,070130,신설동,
13,서울 2호선,선릉,220,U,03,070730,070700,신설동,
14,서울 2호선,선릉,220,U,03,071300,071230,신설동,
15,서울 2호선,선릉,220,U,03,071700,071630,신설동,
16,서울 2호선,선릉,220,U,03,072230,072200,신설동,
17,서울 2호선,선릉,220,U,03,072830,072800,신설동,
18,서울 2호선,선릉,220,U,03,073430,073400,신설동,
19,서울 2호선,선릉,220,U,03,074030,074000,신설동,
20,서울 2호선,선릉,220,U,03,074600,074530,신설동,
21,서울 2호선,선릉,220,U,03,075130,075100,신설동,
22,서울 2호선,선릉,220,U,03,075700,075630,신설동,
23,서울 2호선,선릉,220,U,03,080230,080200,신설동,
24,서울 2호선,선릉,220,U,03,080800,080730,신설동,
25,서울 2호선,선릉,220,U,03,081300,081230,신설동,
26,서울 2호선,선릉,220,U,03,081900,081830,신설동,
27,서울 2호선,선릉,220,U,03,082500,082430,신설동,
28,서울 2호선,선릉,220,U,03,083100,083030,신설동,
29,서울 2호선,선릉,220,U,03,083630,083600,신설동,
30,서울 2호선,선릉,220,U,03,084200,084130,신설동,
31,서울 2호선,선릉,220,U,03,084730,084700,신설동,
32,서울 2호선,선릉,220,U,03,085300,085230,신설동,
33,서울 2호선,선릉,220,U,03,085900,085830,신설동,
34,서울 2호선,선릉,220,U,03,090400,090330,신설동,
35,서울 2호선,선릉,220,U,03,090930,090900,신설동,
36,서울 2호선,선릉,220,U,03,091500,091430,신설동,
37,서울 2호선,선릉,220,U,03,092030,092000,신설동,
38,서울 2호선,선릉,220,U,03,092600,092530,신설동,
39,서울 2호선,선릉,220,U,03,093130,093100,신설동,
40,서울 2호선,선릉,220,U,03,093700,093630,신설동,
41,서울 2호선,선릉,220,U,03,094230,094200,신설동,
42,서울 2호선,선릉,220,U,03,094700,094630,신설동,
43,서울 2호선,선릉,220,U,03,095130,095100,신설동,
44,서울 2호선,선릉,220,U,03,095400,095330,신설동,
45,서울 2호선,선릉,220,U,03,095900,095830,신설동,
46,서울 2호선,선릉,220,U,03,100430,100400,신설동,
47,서울 2호선,선릉,220,U,03,101000,100930,신설동,
48,서울 2호선,선릉,220,U,03,101530,101500,신설동,
49,서울 2호선,선릉,220,U,03,102100,102030,신설동,
50,서울 2호선,선릉,220,U,03,102630,102600,신설동,
51,서울 2호선,선릉,220,U,03,103300,103230,신설동,
52,서울 2호선,선릉,220,U,03,103600,103530,신설동,
53,서울 2호선,선릉,220,U,03,103900,103830,신설동,
54,서울 2호선,선릉,220,U,03,104300,104230,신설동,
55,서울 2호선,선릉,220,U,03,104830,104800,신설동,
56,서울 2호선,선릉,220,U,03,105400,105330,신설동,
57,서울 2호선,선릉,220,U,03,105930,105900,신설동,
58,서울 2호선,선릉,220,U,03,110500,110430,신설동,
59,서울 2호선,선릉,220,U,03,111030,111000,신설동,
60,서울 2호선,선릉,220,U,03,111600,111530,신설동,
61,서울 2호선,선릉,220,U,03,112130,112100,신설동,
62,서울 2호선,선릉,220,U,03,112700,112630,신설동,
63,서울 2호선,선릉,220,U,03,113230,113200,신설동,
64,서울 2호선,선릉,220,U,03,113800,113730,신설동,
65,서울 2호선,선릉,220,U,03,114330,114300,신설동,
66,서울 2호선,선릉,220,U,03,114900,114830,신설동,
67,서울 2호선,선릉,220,U,03,115430,115400,신설동,
68,서울 2호선,선릉,220,U,03,120000,115930,신설동,
69,서울 2호선,선릉,220,U,03,120530,120500,신설동,
70,서울 2호선,선릉,220,U,03,121100,121030,신설동,
71,서울 2호선,선릉,220,U,03,121630,121600,신설동,
72,서울 2호선,선릉,220,U,03,122200,122130,신설동,
73,서울 2호선,선릉,220,U,03,122730,122700,신설동,
74,서울 2호선,선릉,220,U,03,123300,123230,신설동,
75,서울 2호선,선릉,220,U,03,123830,123800,신설동,
76,서울 2호선,선릉,220,U,03,124400,124330,신설동,
77,서울 2호선,선릉,220,U,03,124930,124900,신설동,
78,서울 2호선,선릉,220,U,03,125500,125430,신설동,
79,서울 2호선,선릉,220,U,03,130030,130000,신설동,
80,서울 2호선,선릉,220,U,03,130600,130530,신설동,
81,서울 2호선,선릉,220,U,03,131130,131100,신설동,
82,서울 2호선,선릉,220,U,03,131700,131630,신설동,
83,서울 2호선,선릉,220,U,03,132230,132200,신설동,
84,서울 2호선,선릉,220,U,03,132800,132730,신설동,
85,서울 2호선,선릉,220,U,03,133330,133300,신설동,
86,서울 2호선,선릉,220,U,03,133900,133830,신설동,
87,서울 2호선,선릉,220,U,03,134430,134400,신설동,
88,서울 2호선,선릉,220,U,03,135000,134930,신설동,
89,서울 2호선,선릉,220,U,03,135530,135500,신설동,
90,서울 2호선,선릉,220,U,03,140100,140030,신설동,
91,서울 2호선,선릉,220,U,03,140630,140600,신설동,
92,서울 2호선,선릉,220,U,03,141200,141130,신설동,
93,서울 2호선,선릉,220,U,03,141730,141700,신설동,
94,서울 2호선,선릉,220,U,03,142300,142230,신설동,
95,서울 2호선,선릉,220,U,03,142830,142800,신설동,
96,서울 2호선,선릉,220,U,03,143300,143230,신설동,
97,서울 2호선,선릉,220,U,03,143930,143900,신설동,
98,서울 2호선,선릉,220,U,03,144500,144430,신설동,
99,서울 2호선,선릉,220,U,03,145030,145000,신설동,
100,서울 2호선,선릉,220,U,03,145600,145530,신설동,
101,서울 2호선,선릉,220,U,03,150130,150100,신설동,
102,서울 2호선,선릉,220,U,03,150700,150630,신설동,
103,서울 2호선,선릉,220,U,03,151230,151200,신설동,
104,서울 2호선,선릉,220,U,03,151800,151730,신설동,
105,서울 2호선,선릉,220,U,03,152330,152300,신설동,
106,서울 2호선,선릉,220,U,03,152900,152830,신설동,
107,서울 2호선,선릉,220,U,03,153430,153400,신설동,
108,서울 2호선,선릉,220,U,03,153930,153900,신설동,
109,서울 2호선,선릉,220,U,03,154530,154500,신설동,
110,서울 2호선,선릉,220,U,03,155100,155030,신설동,
111,서울 2호선,선릉,220,U,03,155630,155600,신설동,
112,서울 2호선,선릉,220,U,03,160230,160200,신설동,
113,서울 2호선,선릉,220,U,03,160800,160730,신설동,
114,서울 2호선,선릉,220,U,03,161300,161230,신설동,
115,서울 2호선,선릉,220,U,03,161830,161800,신설동,
116,서울 2호선,선릉,220,U,03,162400,162330,신설동,
117,서울 2호선,선릉,220,U,03,162930,162900,신설동,
118,서울 2호선,선릉,220,U,03,163500,163430,신설동,
119,서울 2호선,선릉,220,U,03,164030,164000,신설동,
120,서울 2호선,선릉,220,U,03,164600,164530,신설동,
121,서울 2호선,선릉,220,U,03,165030,165000,신설동,
122,서울 2호선,선릉,220,U,03,165530,165500,신설동,
123,서울 2호선,선릉,220,U,03,165900,165830,신설동,
124,서울 2호선,선릉,220,U,03,170230,170200,신설동,
125,서울 2호선,선릉,220,U,03,170800,170730,신설동,
126,서울 2호선,선릉,220,U,03,171330,171300,신설동,
127,서울 2호선,선릉,220,U,03,171900,171830,신설동,
128,서울 2호선,선릉,220,U,03,172530,172500,신설동,
129,서울 2호선,선릉,220,U,03,173100,173030,신설동,
130,서울 2호선,선릉,220,U,03,173530,173500,신설동,
131,서울 2호선,선릉,220,U,03,174000,173930,신설동,
132,서울 2호선,선릉,220,U,03,174530,174500,신설동,
133,서울 2호선,선릉,220,U,03,175200,175130,신설동,
134,서울 2호선,선릉,220,U,03,175730,175700,신설동,
135,서울 2호선,선릉,220,U,03,180300,180230,신설동,
136,서울 2호선,선릉,220,U,03,180830,180800,신설동,
137,서울 2호선,선릉,220,U,03,181400,181330,신설동,
138,서울 2호선,선릉,220,U,03,181930,181900,신설동,
139,서울 2호선,선릉,220,U,03,182600,182530,신설동,
140,서울 2호선,선릉,220,U,03,182900,182830,신설동,
141,서울 2호선,선릉,220,U,03,183200,183130,신설동,
142,서울 2호선,선릉,220,U,03,183600,183530,신설동,
143,서울 2호선,선릉,220,U,03,184130,184100,신설동,
144,서울 2호선,선릉,220,U,03,184700,184630,신설동,
145,서울 2호선,선릉,220,U,03,185230,185200,신설동,
146,서울 2호선,선릉,220,U,03,185800,185730,신설동,
147,서울 2호선,선릉,220,U,03,190330,190300,신설동,
148,서울 2호선,선릉,220,U,03,190900,190830,신설동,
149,서울 2호선,선릉,220,U,03,191500,191430,신설동,
150,서울 2호선,선릉,220,U,03,192000,191930,신설동,
151,서울 2호선,선릉,220,U,03,192530,192500,신설동,
152,서울 2호선,선릉,220,U,03,193100,193030,신설동,
153,서울 2호선,선릉,220,U,03,193630,193600,신설동,
154,서울 2호선,선릉,220,U,03,194200,194130,신설동,
155,서울 2호선,선릉,220,U,03,194730,194700,신설동,
156,서울 2호선,선릉,220,U,03,195300,195230,신설동,
157,서울 2호선,선릉,220,U,03,195830,195800,신설동,
158,서울 2호선,선릉,220,U,03,200400,200330,신설동,
159,서울 2호선,선릉,220,U,03,200900,200830,신설동,
160,서울 2호선,선릉,220,U,03,201500,201430,신설동,
161,서울 2호선,선릉,220,U,03,202030,202000,신설동,
162,서울 2호선,선릉,220,U,03,202600,202530,신설동,
163,서울 2호선,선릉,220,U,03,203130,203100,신설동,
164,서울 2호선,선릉,220,U,03,203700,203630,신설동,
165,서울 2호선,선릉,220,U,03,204230,204200,신설동,
166,서울 2호선,선릉,220,U,03,204800,204730,신설동,
167,서울 2호선,선릉,220,U,03,205330,205300,신설동,
168,서울 2호선,선릉,220,U,03,205900,205830,신설동,
169,서울 2호선,선릉,220,U,03,210430,210400,신설동,
170,서울 2호선,선릉,220,U,03,211000,210930,신설동,
171,서울 2호선,선릉,220,U,03,211530,211500,신설동,
172,서울 2호선,선릉,220,U,03,212100,212030,신설동,
173,서울 2호선,선릉,220,U,03,212600,212530,신설동,
174,서울 2호선,선릉,220,U,03,213200,213130,신설동,
175,서울 2호선,선릉,220,U,03,213800,213730,신설동,
176,서울 2호선,선릉,220,U,03,214330,214300,신설동,
177,서울 2호선,선릉,220,U,03,214830,214800,신설동,
178,서울 2호선,선릉,220,U,03,215400,215330,신설동,
179,서울 2호선,선릉,220,U,03,215930,215900,신설동,
180,서울 2호선,선릉,220,U,03,220500,220430,신설동,
181,서울 2호선,선릉,220,U,03,221000,220930,신설동,
182,서울 2호선,선릉,220,U,03,222000,221930,신설동,
183,서울 2호선,선릉,220,U,03,222530,222500,신설동,
184,서울 2호선,선릉,220,U,03,223100,223030,신설동,
185,서울 2호선,선릉,220,U,03,223630,223600,신설동,
186,서울 2호선,선릉,220,U,03,224230,224200,신설동,
187,서울 2호선,선릉,220,U,03,224830,224800,신설동,
188,서울 2호선,선릉,220,U,03,225430,225400,신설동,
189,서울 2호선,선릉,220,U,03,230030,230000,신설동,
190,서울 2호선,선릉,220,U,03,230630,230600,신설동,
191,서울 2호선,선릉,220,U,03,231630,231600,신설동,
192,서울 2호선,선릉,220,U,03,232300,232230,신설동,
193,서울 2호선,선릉,220,U,03,233300,233230,신설동,
194,서울 2호선,선릉,220,U,03,234130,234100,신설동,
195,서울 2호선,선릉,220,U,03,235830,235800,신설동,
