Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,잠실새내,217,D,03,054230,054200,까치산,
2,서울 2호선,잠실새내,217,D,03,055230,055200,까치산,
3,서울 2호선,잠실새내,217,D,03,060030,060000,까치산,
4,서울 2호선,잠실새내,217,D,03,061000,060930,까치산,
5,서울 2호선,잠실새내,217,D,03,061530,061500,까치산,
6,서울 2호선,잠실새내,217,D,03,062130,062100,까치산,
7,서울 2호선,잠실새내,217,D,03,062730,062700,까치산,
8,서울 2호선,잠실새내,217,D,03,063330,063300,까치산,
9,서울 2호선,잠실새내,217,D,03,063930,063900,까치산,
10,서울 2호선,잠실새내,217,D,03,064530,064500,까치산,
11,서울 2호선,잠실새내,217,D,03,065130,065100,까치산,
12,서울 2호선,잠실새내,217,D,03,065530,065500,까치산,
13,서울 2호선,잠실새내,217,D,03,065930,065900,까치산,
14,서울 2호선,잠실새내,217,D,03,070530,070500,까치산,
15,서울 2호선,잠실새내,217,D,03,071130,071100,까치산,
16,서울 2호선,잠실새내,217,D,03,071630,071600,까치산,
17,서울 2호선,잠실새내,217,D,03,072130,072100,까치산,
18,서울 2호선,잠실새내,217,D,03,072700,072630,까치산,
19,서울 2호선,잠실새내,217,D,03,073230,073200,까치산,
20,서울 2호선,잠실새내,217,D,03,073800,073730,까치산,
21,서울 2호선,잠실새내,217,D,03,074330,074300,까치산,
22,서울 2호선,잠실새내,217,D,03,074900,074830,까치산,
23,서울 2호선,잠실새내,217,D,03,075430,075400,까치산,
24,서울 2호선,잠실새내,217,D,03,080000,075930,까치산,
25,서울 2호선,잠실새내,217,D,03,080530,080500,까치산,
26,서울 2호선,잠실새내,217,D,03,081100,081030,까치산,
27,서울 2호선,잠실새내,217,D,03,081630,081600,까치산,
28,서울 2호선,잠실새내,217,D,03,082200,082130,까치산,
29,서울 2호선,잠실새내,217,D,03,082730,082700,까치산,
30,서울 2호선,잠실새내,217,D,03,083300,083230,까치산,
31,서울 2호선,잠실새내,217,D,03,083830,083800,까치산,
32,서울 2호선,잠실새내,217,D,03,084400,084330,까치산,
33,서울 2호선,잠실새내,217,D,03,084930,084900,까치산,
34,서울 2호선,잠실새내,217,D,03,085500,085430,까치산,
35,서울 2호선,잠실새내,217,D,03,090030,090000,까치산,
36,서울 2호선,잠실새내,217,D,03,090500,090430,까치산,
37,서울 2호선,잠실새내,217,D,03,091130,091100,까치산,
38,서울 2호선,잠실새내,217,D,03,091730,091700,까치산,
39,서울 2호선,잠실새내,217,D,03,092130,092100,까치산,
40,서울 2호선,잠실새내,217,D,03,092430,092400,까치산,
41,서울 2호선,잠실새내,217,D,03,092800,092730,까치산,
42,서울 2호선,잠실새내,217,D,03,093330,093300,까치산,
43,서울 2호선,잠실새내,217,D,03,093900,093830,까치산,
44,서울 2호선,잠실새내,217,D,03,094430,094400,까치산,
45,서울 2호선,잠실새내,217,D,03,095000,094930,까치산,
46,서울 2호선,잠실새내,217,D,03,095530,095500,까치산,
