Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,종합운동장,218,U,03,053500,053430,신설동,
2,서울 2호선,종합운동장,218,U,03,055100,055030,신설동,
3,서울 2호선,종합운동장,218,U,03,060400,060330,신설동,
4,서울 2호선,종합운동장,218,U,03,061100,061030,신설동,
5,서울 2호선,종합운동장,218,U,03,061530,061500,신설동,
6,서울 2호선,종합운동장,218,U,03,062300,062230,신설동,
7,서울 2호선,종합운동장,218,U,03,062700,062630,신설동,
8,서울 2호선,종합운동장,218,U,03,063500,063430,신설동,
9,서울 2호선,종합운동장,218,U,03,064300,064230,신설동,
10,서울 2호선,종합운동장,218,U,03,065030,065000,신설동,
11,서울 2호선,종합운동장,218,U,03,065500,065430,신설동,
12,서울 2호선,종합운동장,218,U,03,070100,070030,신설동,
13,서울 2호선,종합운동장,218,U,03,070600,070530,신설동,
14,서울 2호선,종합운동장,218,U,03,071130,071100,신설동,
15,서울 2호선,종합운동장,218,U,03,071700,071630,신설동,
16,서울 2호선,종합운동장,218,U,03,072100,072030,신설동,
17,서울 2호선,종합운동장,218,U,03,072630,072600,신설동,
18,서울 2호선,종합운동장,218,U,03,073230,073200,신설동,
19,서울 2호선,종합운동장,218,U,03,073830,073800,신설동,
20,서울 2호선,종합운동장,218,U,03,074430,074400,신설동,
21,서울 2호선,종합운동장,218,U,03,075000,074930,신설동,
22,서울 2호선,종합운동장,218,U,03,075530,075500,신설동,
23,서울 2호선,종합운동장,218,U,03,080100,080030,신설동,
24,서울 2호선,종합운동장,218,U,03,080630,080600,신설동,
25,서울 2호선,종합운동장,218,U,03,081200,081130,신설동,
26,서울 2호선,종합운동장,218,U,03,081700,081630,신설동,
27,서울 2호선,종합운동장,218,U,03,082300,082230,신설동,
28,서울 2호선,종합운동장,218,U,03,082900,082830,신설동,
29,서울 2호선,종합운동장,218,U,03,083500,083430,신설동,
30,서울 2호선,종합운동장,218,U,03,084030,084000,신설동,
31,서울 2호선,종합운동장,218,U,03,084600,084530,신설동,
32,서울 2호선,종합운동장,218,U,03,085130,085100,신설동,
33,서울 2호선,종합운동장,218,U,03,085700,085630,신설동,
34,서울 2호선,종합운동장,218,U,03,090300,090230,신설동,
35,서울 2호선,종합운동장,218,U,03,090800,090730,신설동,
36,서울 2호선,종합운동장,218,U,03,091330,091300,신설동,
37,서울 2호선,종합운동장,218,U,03,091900,091830,신설동,
38,서울 2호선,종합운동장,218,U,03,092430,092400,신설동,
39,서울 2호선,종합운동장,218,U,03,093000,092930,신설동,
40,서울 2호선,종합운동장,218,U,03,093530,093500,신설동,
41,서울 2호선,종합운동장,218,U,03,094100,094030,신설동,
42,서울 2호선,종합운동장,218,U,03,094630,094600,신설동,
43,서울 2호선,종합운동장,218,U,03,095100,095030,신설동,
44,서울 2호선,종합운동장,218,U,03,095530,095500,신설동,
45,서울 2호선,종합운동장,218,U,03,095800,095730,신설동,
46,서울 2호선,종합운동장,218,U,03,100300,100230,신설동,
47,서울 2호선,종합운동장,218,U,03,100830,100800,신설동,
48,서울 2호선,종합운동장,218,U,03,101400,101330,신설동,
49,서울 2호선,종합운동장,218,U,03,101930,101900,신설동,
50,서울 2호선,종합운동장,218,U,03,102500,102430,신설동,
51,서울 2호선,종합운동장,218,U,03,103030,103000,신설동,
52,서울 2호선,종합운동장,218,U,03,103700,103630,신설동,
53,서울 2호선,종합운동장,218,U,03,104000,103930,신설동,
54,서울 2호선,종합운동장,218,U,03,104300,104230,신설동,
55,서울 2호선,종합운동장,218,U,03,104700,104630,신설동,
56,서울 2호선,종합운동장,218,U,03,105230,105200,신설동,
57,서울 2호선,종합운동장,218,U,03,105800,105730,신설동,
58,서울 2호선,종합운동장,218,U,03,110330,110300,신설동,
59,서울 2호선,종합운동장,218,U,03,110900,110830,신설동,
