Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,서울대입구,228,U,02,053000,000000,신설동,
2,서울 2호선,서울대입구,228,U,02,054300,054230,신설동,
3,서울 2호선,서울대입구,228,U,02,054900,054830,신설동,
4,서울 2호선,서울대입구,228,U,02,055430,055400,신설동,
5,서울 2호선,서울대입구,228,U,02,060030,060000,신설동,
6,서울 2호선,서울대입구,228,U,02,060700,060630,신설동,
7,서울 2호선,서울대입구,228,U,02,061500,061430,신설동,
8,서울 2호선,서울대입구,228,U,02,062200,062130,신설동,
9,서울 2호선,서울대입구,228,U,02,062600,062530,신설동,
10,서울 2호선,서울대입구,228,U,02,063130,063100,신설동,
11,서울 2호선,서울대입구,228,U,02,063630,063600,신설동,
12,서울 2호선,서울대입구,228,U,02,064200,064130,신설동,
13,서울 2호선,서울대입구,228,U,02,064930,064900,신설동,
14,서울 2호선,서울대입구,228,U,02,065600,065530,신설동,
15,서울 2호선,서울대입구,228,U,02,070030,070000,신설동,
16,서울 2호선,서울대입구,228,U,02,070430,070400,신설동,
17,서울 2호선,서울대입구,228,U,02,070830,070800,신설동,
18,서울 2호선,서울대입구,228,U,02,071300,071230,신설동,
19,서울 2호선,서울대입구,228,U,02,071630,071600,신설동,
20,서울 2호선,서울대입구,228,U,02,072030,072000,신설동,
21,서울 2호선,서울대입구,228,U,02,072530,072500,신설동,
22,서울 2호선,서울대입구,228,U,02,073030,073000,신설동,
23,서울 2호선,서울대입구,228,U,02,073600,073530,신설동,
24,서울 2호선,서울대입구,228,U,02,074030,074000,신설동,
25,서울 2호선,서울대입구,228,U,02,074400,074330,신설동,
26,서울 2호선,서울대입구,228,U,02,074830,074800,신설동,
27,서울 2호선,서울대입구,228,U,02,075330,075300,신설동,
28,서울 2호선,서울대입구,228,U,02,080000,075930,신설동,
29,서울 2호선,서울대입구,228,U,02,080430,080400,신설동,
30,서울 2호선,서울대입구,228,U,02,081000,080930,신설동,
31,서울 2호선,서울대입구,228,U,02,081330,081300,신설동,
32,서울 2호선,서울대입구,228,U,02,081830,081800,신설동,
33,서울 2호선,서울대입구,228,U,02,082400,082330,신설동,
34,서울 2호선,서울대입구,228,U,02,082830,082800,신설동,
35,서울 2호선,서울대입구,228,U,02,083230,083200,신설동,
36,서울 2호선,서울대입구,228,U,02,083630,083600,신설동,
37,서울 2호선,서울대입구,228,U,02,084030,084000,신설동,
38,서울 2호선,서울대입구,228,U,02,084430,084400,신설동,
39,서울 2호선,서울대입구,228,U,02,084830,084800,신설동,
40,서울 2호선,서울대입구,228,U,02,085300,085230,신설동,
41,서울 2호선,서울대입구,228,U,02,085730,085700,신설동,
42,서울 2호선,서울대입구,228,U,02,090130,090100,신설동,
43,서울 2호선,서울대입구,228,U,02,090500,090430,신설동,
44,서울 2호선,서울대입구,228,U,02,090730,090700,신설동,
45,서울 2호선,서울대입구,228,U,02,091230,091200,신설동,
46,서울 2호선,서울대입구,228,U,02,091530,091500,신설동,
47,서울 2호선,서울대입구,228,U,02,091900,091830,신설동,
48,서울 2호선,서울대입구,228,U,02,092300,092230,신설동,
49,서울 2호선,서울대입구,228,U,02,092800,092730,신설동,
50,서울 2호선,서울대입구,228,U,02,093200,093130,신설동,
51,서울 2호선,서울대입구,228,U,02,093630,093600,신설동,
52,서울 2호선,서울대입구,228,U,02,094030,094000,신설동,
53,서울 2호선,서울대입구,228,U,02,094630,094600,신설동,
54,서울 2호선,서울대입구,228,U,02,095130,095100,신설동,
55,서울 2호선,서울대입구,228,U,02,095700,095630,신설동,
56,서울 2호선,서울대입구,228,U,02,100130,100100,신설동,
57,서울 2호선,서울대입구,228,U,02,100730,100700,신설동,
58,서울 2호선,서울대입구,228,U,02,101300,101230,신설동,
59,서울 2호선,서울대입구,228,U,02,101800,101730,신설동,
60,서울 2호선,서울대입구,228,U,02,102100,102030,신설동,
61,서울 2호선,서울대입구,228,U,02,102500,102430,신설동,
62,서울 2호선,서울대입구,228,U,02,103000,102930,신설동,
63,서울 2호선,서울대입구,228,U,02,103530,103500,신설동,
64,서울 2호선,서울대입구,228,U,02,104030,104000,신설동,
65,서울 2호선,서울대입구,228,U,02,104530,104500,신설동,
66,서울 2호선,서울대입구,228,U,02,104930,104900,신설동,
67,서울 2호선,서울대입구,228,U,02,105330,105300,신설동,
68,서울 2호선,서울대입구,228,U,02,105700,105630,신설동,
69,서울 2호선,서울대입구,228,U,02,110030,110000,신설동,
70,서울 2호선,서울대입구,228,U,02,110630,110600,신설동,
71,서울 2호선,서울대입구,228,U,02,111030,111000,신설동,
72,서울 2호선,서울대입구,228,U,02,111530,111500,신설동,
73,서울 2호선,서울대입구,228,U,02,112030,112000,신설동,
74,서울 2호선,서울대입구,228,U,02,112530,112500,신설동,
75,서울 2호선,서울대입구,228,U,02,113030,113000,신설동,
76,서울 2호선,서울대입구,228,U,02,113530,113500,신설동,
77,서울 2호선,서울대입구,228,U,02,114100,114030,신설동,
78,서울 2호선,서울대입구,228,U,02,114630,114600,신설동,
79,서울 2호선,서울대입구,228,U,02,115200,115130,신설동,
80,서울 2호선,서울대입구,228,U,02,115730,115700,신설동,
81,서울 2호선,서울대입구,228,U,02,120300,120230,신설동,
82,서울 2호선,서울대입구,228,U,02,120830,120800,신설동,
83,서울 2호선,서울대입구,228,U,02,121230,121200,신설동,
84,서울 2호선,서울대입구,228,U,02,121630,121600,신설동,
85,서울 2호선,서울대입구,228,U,02,122100,122030,신설동,
86,서울 2호선,서울대입구,228,U,02,122430,122400,신설동,
87,서울 2호선,서울대입구,228,U,02,122830,122800,신설동,
88,서울 2호선,서울대입구,228,U,02,123330,123300,신설동,
89,서울 2호선,서울대입구,228,U,02,123830,123800,신설동,
90,서울 2호선,서울대입구,228,U,02,124330,124300,신설동,
91,서울 2호선,서울대입구,228,U,02,124830,124800,신설동,
92,서울 2호선,서울대입구,228,U,02,125330,125300,신설동,
93,서울 2호선,서울대입구,228,U,02,125830,125800,신설동,
94,서울 2호선,서울대입구,228,U,02,130330,130300,신설동,
95,서울 2호선,서울대입구,228,U,02,130900,130830,신설동,
96,서울 2호선,서울대입구,228,U,02,131430,131400,신설동,
97,서울 2호선,서울대입구,228,U,02,132000,131930,신설동,
98,서울 2호선,서울대입구,228,U,02,132530,132500,신설동,
