Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,잠실새내,217,U,01,053400,053330,신설동,
2,서울 2호선,잠실새내,217,U,01,055400,055330,신설동,
3,서울 2호선,잠실새내,217,U,01,060730,060700,신설동,
4,서울 2호선,잠실새내,217,U,01,061330,061300,신설동,
5,서울 2호선,잠실새내,217,U,01,061930,061900,신설동,
6,서울 2호선,잠실새내,217,U,01,062530,062500,신설동,
7,서울 2호선,잠실새내,217,U,01,063100,063030,신설동,
8,서울 2호선,잠실새내,217,U,01,063630,063600,신설동,
9,서울 2호선,잠실새내,217,U,01,064130,064100,신설동,
10,서울 2호선,잠실새내,217,U,01,064700,064630,신설동,
11,서울 2호선,잠실새내,217,U,01,065130,065100,신설동,
12,서울 2호선,잠실새내,217,U,01,065600,065530,신설동,
13,서울 2호선,잠실새내,217,U,01,070030,070000,신설동,
14,서울 2호선,잠실새내,217,U,01,070600,070530,신설동,
15,서울 2호선,잠실새내,217,U,01,071100,071030,신설동,
16,서울 2호선,잠실새내,217,U,01,071600,071530,신설동,
17,서울 2호선,잠실새내,217,U,01,072100,072030,신설동,
18,서울 2호선,잠실새내,217,U,01,072600,072530,신설동,
19,서울 2호선,잠실새내,217,U,01,073100,073030,신설동,
20,서울 2호선,잠실새내,217,U,01,073500,073430,신설동,
21,서울 2호선,잠실새내,217,U,01,074100,074030,신설동,
22,서울 2호선,잠실새내,217,U,01,074500,074430,신설동,
23,서울 2호선,잠실새내,217,U,01,074800,074730,신설동,
24,서울 2호선,잠실새내,217,U,01,075100,075030,신설동,
25,서울 2호선,잠실새내,217,U,01,075400,075330,신설동,
26,서울 2호선,잠실새내,217,U,01,075630,075600,신설동,
27,서울 2호선,잠실새내,217,U,01,075930,075900,신설동,
28,서울 2호선,잠실새내,217,U,01,080230,080200,신설동,
29,서울 2호선,잠실새내,217,U,01,080530,080500,신설동,
30,서울 2호선,잠실새내,217,U,01,080830,080800,신설동,
31,서울 2호선,잠실새내,217,U,01,081130,081100,신설동,
32,서울 2호선,잠실새내,217,U,01,081400,081330,신설동,
33,서울 2호선,잠실새내,217,U,01,081630,081600,신설동,
34,서울 2호선,잠실새내,217,U,01,081900,081830,신설동,
35,서울 2호선,잠실새내,217,U,01,082130,082100,신설동,
36,서울 2호선,잠실새내,217,U,01,082400,082330,신설동,
37,서울 2호선,잠실새내,217,U,01,082630,082600,신설동,
38,서울 2호선,잠실새내,217,U,01,082900,082830,신설동,
39,서울 2호선,잠실새내,217,U,01,083130,083100,신설동,
40,서울 2호선,잠실새내,217,U,01,083400,083330,신설동,
41,서울 2호선,잠실새내,217,U,01,083630,083600,신설동,
42,서울 2호선,잠실새내,217,U,01,083900,083830,신설동,
43,서울 2호선,잠실새내,217,U,01,084130,084100,신설동,
44,서울 2호선,잠실새내,217,U,01,084400,084330,신설동,
45,서울 2호선,잠실새내,217,U,01,084630,084600,신설동,
46,서울 2호선,잠실새내,217,U,01,084900,084830,신설동,
47,서울 2호선,잠실새내,217,U,01,085130,085100,신설동,
48,서울 2호선,잠실새내,217,U,01,085400,085330,신설동,
49,서울 2호선,잠실새내,217,U,01,085630,085600,신설동,
50,서울 2호선,잠실새내,217,U,01,085900,085830,신설동,
51,서울 2호선,잠실새내,217,U,01,090130,090100,신설동,
52,서울 2호선,잠실새내,217,U,01,090400,090330,신설동,
53,서울 2호선,잠실새내,217,U,01,090800,090730,신설동,
54,서울 2호선,잠실새내,217,U,01,091030,091000,신설동,
55,서울 2호선,잠실새내,217,U,01,091330,091300,신설동,
56,서울 2호선,잠실새내,217,U,01,091700,091630,신설동,
57,서울 2호선,잠실새내,217,U,01,092030,092000,신설동,
58,서울 2호선,잠실새내,217,U,01,092330,092300,신설동,
59,서울 2호선,잠실새내,217,U,01,092600,092530,신설동,
60,서울 2호선,잠실새내,217,U,01,092830,092800,신설동,
61,서울 2호선,잠실새내,217,U,01,093130,093100,신설동,
62,서울 2호선,잠실새내,217,U,01,093430,093400,신설동,
63,서울 2호선,잠실새내,217,U,01,093730,093700,신설동,
64,서울 2호선,잠실새내,217,U,01,094300,094230,신설동,
65,서울 2호선,잠실새내,217,U,01,094600,094530,신설동,
66,서울 2호선,잠실새내,217,U,01,094830,094800,신설동,
67,서울 2호선,잠실새내,217,U,01,095100,095030,신설동,
68,서울 2호선,잠실새내,217,U,01,095330,095300,신설동,
69,서울 2호선,잠실새내,217,U,01,095800,095730,신설동,
70,서울 2호선,잠실새내,217,U,01,100030,100000,신설동,
71,서울 2호선,잠실새내,217,U,01,100230,100200,신설동,
72,서울 2호선,잠실새내,217,U,01,100500,100430,신설동,
73,서울 2호선,잠실새내,217,U,01,100730,100700,신설동,
74,서울 2호선,잠실새내,217,U,01,101000,100930,신설동,
75,서울 2호선,잠실새내,217,U,01,101230,101200,신설동,
76,서울 2호선,잠실새내,217,U,01,101500,101430,신설동,
77,서울 2호선,잠실새내,217,U,01,101730,101700,신설동,
78,서울 2호선,잠실새내,217,U,01,102230,102200,신설동,
79,서울 2호선,잠실새내,217,U,01,102730,102700,신설동,
80,서울 2호선,잠실새내,217,U,01,103000,102930,신설동,
81,서울 2호선,잠실새내,217,U,01,103230,103200,신설동,
82,서울 2호선,잠실새내,217,U,01,103800,103730,신설동,
83,서울 2호선,잠실새내,217,U,01,104100,104030,신설동,
84,서울 2호선,잠실새내,217,U,01,104600,104530,신설동,
85,서울 2호선,잠실새내,217,U,01,105100,105030,신설동,
86,서울 2호선,잠실새내,217,U,01,105600,105530,신설동,
87,서울 2호선,잠실새내,217,U,01,110130,110100,신설동,
88,서울 2호선,잠실새내,217,U,01,110730,110700,신설동,
89,서울 2호선,잠실새내,217,U,01,111300,111230,신설동,
90,서울 2호선,잠실새내,217,U,01,111830,111800,신설동,
91,서울 2호선,잠실새내,217,U,01,112330,112300,신설동,
92,서울 2호선,잠실새내,217,U,01,112800,112730,신설동,
93,서울 2호선,잠실새내,217,U,01,113300,113230,신설동,
94,서울 2호선,잠실새내,217,U,01,113800,113730,신설동,
95,서울 2호선,잠실새내,217,U,01,114300,114230,신설동,
96,서울 2호선,잠실새내,217,U,01,114800,114730,신설동,
97,서울 2호선,잠실새내,217,U,01,115300,115230,신설동,
98,서울 2호선,잠실새내,217,U,01,115830,115800,신설동,
99,서울 2호선,잠실새내,217,U,01,120300,120230,신설동,
100,서울 2호선,잠실새내,217,U,01,120830,120800,신설동,
101,서울 2호선,잠실새내,217,U,01,121500,121430,신설동,
102,서울 2호선,잠실새내,217,U,01,122100,122030,신설동,
103,서울 2호선,잠실새내,217,U,01,122600,122530,신설동,
104,서울 2호선,잠실새내,217,U,01,123200,123130,신설동,
105,서울 2호선,잠실새내,217,U,01,123800,123730,신설동,
106,서울 2호선,잠실새내,217,U,01,124300,124230,신설동,
107,서울 2호선,잠실새내,217,U,01,124900,124830,신설동,
108,서울 2호선,잠실새내,217,U,01,125400,125330,신설동,
109,서울 2호선,잠실새내,217,U,01,125900,125830,신설동,
110,서울 2호선,잠실새내,217,U,01,130400,130330,신설동,
111,서울 2호선,잠실새내,217,U,01,130900,130830,신설동,
112,서울 2호선,잠실새내,217,U,01,131400,131330,신설동,
113,서울 2호선,잠실새내,217,U,01,131830,131800,신설동,
114,서울 2호선,잠실새내,217,U,01,132400,132330,신설동,
115,서울 2호선,잠실새내,217,U,01,132900,132830,신설동,
116,서울 2호선,잠실새내,217,U,01,133400,133330,신설동,
117,서울 2호선,잠실새내,217,U,01,133900,133830,신설동,
118,서울 2호선,잠실새내,217,U,01,134500,134430,신설동,
119,서울 2호선,잠실새내,217,U,01,135100,135030,신설동,
120,서울 2호선,잠실새내,217,U,01,135600,135530,신설동,
121,서울 2호선,잠실새내,217,U,01,140200,140130,신설동,
122,서울 2호선,잠실새내,217,U,01,140800,140730,신설동,
123,서울 2호선,잠실새내,217,U,01,141400,141330,신설동,
124,서울 2호선,잠실새내,217,U,01,141900,141830,신설동,
125,서울 2호선,잠실새내,217,U,01,142400,142330,신설동,
126,서울 2호선,잠실새내,217,U,01,142900,142830,신설동,
127,서울 2호선,잠실새내,217,U,01,143400,143330,신설동,
128,서울 2호선,잠실새내,217,U,01,143900,143830,신설동,
129,서울 2호선,잠실새내,217,U,01,144400,144330,신설동,
130,서울 2호선,잠실새내,217,U,01,144900,144830,신설동,
131,서울 2호선,잠실새내,217,U,01,145400,145330,신설동,
132,서울 2호선,잠실새내,217,U,01,145900,145830,신설동,
133,서울 2호선,잠실새내,217,U,01,150400,150330,신설동,
134,서울 2호선,잠실새내,217,U,01,150900,150830,신설동,
135,서울 2호선,잠실새내,217,U,01,151500,151430,신설동,
136,서울 2호선,잠실새내,217,U,01,152100,152030,신설동,
137,서울 2호선,잠실새내,217,U,01,152600,152530,신설동,
138,서울 2호선,잠실새내,217,U,01,153200,153130,신설동,
139,서울 2호선,잠실새내,217,U,01,153800,153730,신설동,
140,서울 2호선,잠실새내,217,U,01,154400,154330,신설동,
141,서울 2호선,잠실새내,217,U,01,154900,154830,신설동,
142,서울 2호선,잠실새내,217,U,01,155400,155330,신설동,
143,서울 2호선,잠실새내,217,U,01,155800,155730,신설동,
144,서울 2호선,잠실새내,217,U,01,160400,160330,신설동,
145,서울 2호선,잠실새내,217,U,01,160900,160830,신설동,
146,서울 2호선,잠실새내,217,U,01,161400,161330,신설동,
147,서울 2호선,잠실새내,217,U,01,161800,161730,신설동,
148,서울 2호선,잠실새내,217,U,01,162400,162330,신설동,
149,서울 2호선,잠실새내,217,U,01,162900,162830,신설동,
150,서울 2호선,잠실새내,217,U,01,163300,163230,신설동,
151,서울 2호선,잠실새내,217,U,01,163930,163900,신설동,
152,서울 2호선,잠실새내,217,U,01,164400,164330,신설동,
153,서울 2호선,잠실새내,217,U,01,165100,165030,신설동,
154,서울 2호선,잠실새내,217,U,01,165600,165530,신설동,
155,서울 2호선,잠실새내,217,U,01,170200,170130,신설동,
156,서울 2호선,잠실새내,217,U,01,170800,170730,신설동,
157,서울 2호선,잠실새내,217,U,01,171100,171030,신설동,
158,서울 2호선,잠실새내,217,U,01,171400,171330,신설동,
159,서울 2호선,잠실새내,217,U,01,171930,171900,신설동,
160,서울 2호선,잠실새내,217,U,01,172400,172330,신설동,
161,서울 2호선,잠실새내,217,U,01,172800,172730,신설동,
162,서울 2호선,잠실새내,217,U,01,173130,173100,신설동,
163,서울 2호선,잠실새내,217,U,01,173500,173430,신설동,
164,서울 2호선,잠실새내,217,U,01,173900,173830,신설동,
165,서울 2호선,잠실새내,217,U,01,174400,174330,신설동,
166,서울 2호선,잠실새내,217,U,01,174800,174730,신설동,
167,서울 2호선,잠실새내,217,U,01,175130,175100,신설동,
