Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,강변,214,U,01,054100,054030,신설동,
2,서울 2호선,강변,214,U,01,060100,060030,신설동,
3,서울 2호선,강변,214,U,01,061400,061330,신설동,
4,서울 2호선,강변,214,U,01,062000,061930,신설동,
5,서울 2호선,강변,214,U,01,062630,062600,신설동,
6,서울 2호선,강변,214,U,01,063200,063130,신설동,
7,서울 2호선,강변,214,U,01,063730,063700,신설동,
8,서울 2호선,강변,214,U,01,064300,064230,신설동,
9,서울 2호선,강변,214,U,01,064800,064730,신설동,
10,서울 2호선,강변,214,U,01,065330,065300,신설동,
11,서울 2호선,강변,214,U,01,065800,065730,신설동,
12,서울 2호선,강변,214,U,01,070300,070230,신설동,
13,서울 2호선,강변,214,U,01,070730,070700,신설동,
14,서울 2호선,강변,214,U,01,071300,071230,신설동,
15,서울 2호선,강변,214,U,01,071800,071730,신설동,
16,서울 2호선,강변,214,U,01,072300,072230,신설동,
17,서울 2호선,강변,214,U,01,072800,072730,신설동,
18,서울 2호선,강변,214,U,01,073300,073230,신설동,
19,서울 2호선,강변,214,U,01,073800,073730,신설동,
20,서울 2호선,강변,214,U,01,074200,074130,신설동,
21,서울 2호선,강변,214,U,01,074800,074730,신설동,
22,서울 2호선,강변,214,U,01,075200,075130,신설동,
23,서울 2호선,강변,214,U,01,075500,075430,신설동,
24,서울 2호선,강변,214,U,01,075800,075730,신설동,
25,서울 2호선,강변,214,U,01,080100,080030,신설동,
26,서울 2호선,강변,214,U,01,080330,080300,신설동,
27,서울 2호선,강변,214,U,01,080630,080600,신설동,
28,서울 2호선,강변,214,U,01,080930,080900,신설동,
29,서울 2호선,강변,214,U,01,081230,081200,신설동,
30,서울 2호선,강변,214,U,01,081530,081500,신설동,
31,서울 2호선,강변,214,U,01,081830,081800,신설동,
32,서울 2호선,강변,214,U,01,082100,082030,신설동,
33,서울 2호선,강변,214,U,01,082330,082300,신설동,
34,서울 2호선,강변,214,U,01,082600,082530,신설동,
35,서울 2호선,강변,214,U,01,082830,082800,신설동,
36,서울 2호선,강변,214,U,01,083100,083030,신설동,
37,서울 2호선,강변,214,U,01,083330,083300,신설동,
38,서울 2호선,강변,214,U,01,083600,083530,신설동,
39,서울 2호선,강변,214,U,01,083830,083800,신설동,
40,서울 2호선,강변,214,U,01,084100,084030,신설동,
41,서울 2호선,강변,214,U,01,084330,084300,신설동,
42,서울 2호선,강변,214,U,01,084600,084530,신설동,
43,서울 2호선,강변,214,U,01,084830,084800,신설동,
44,서울 2호선,강변,214,U,01,085100,085030,신설동,
45,서울 2호선,강변,214,U,01,085330,085300,신설동,
46,서울 2호선,강변,214,U,01,085600,085530,신설동,
47,서울 2호선,강변,214,U,01,085830,085800,신설동,
48,서울 2호선,강변,214,U,01,090100,090030,신설동,
49,서울 2호선,강변,214,U,01,090330,090300,신설동,
50,서울 2호선,강변,214,U,01,090600,090530,신설동,
51,서울 2호선,강변,214,U,01,090830,090800,신설동,
52,서울 2호선,강변,214,U,01,091100,091030,신설동,
53,서울 2호선,강변,214,U,01,091430,091400,신설동,
54,서울 2호선,강변,214,U,01,091700,091630,신설동,
55,서울 2호선,강변,214,U,01,092000,091930,신설동,
56,서울 2호선,강변,214,U,01,092330,092300,신설동,
