Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,낙성대,227,U,01,053200,053130,신설동,
2,서울 2호선,낙성대,227,U,01,054500,054430,신설동,
3,서울 2호선,낙성대,227,U,01,055100,055030,신설동,
4,서울 2호선,낙성대,227,U,01,055700,055630,신설동,
5,서울 2호선,낙성대,227,U,01,060300,060230,신설동,
6,서울 2호선,낙성대,227,U,01,060830,060800,신설동,
7,서울 2호선,낙성대,227,U,01,061400,061330,신설동,
8,서울 2호선,낙성대,227,U,01,061900,061830,신설동,
9,서울 2호선,낙성대,227,U,01,062430,062400,신설동,
10,서울 2호선,낙성대,227,U,01,062900,062830,신설동,
11,서울 2호선,낙성대,227,U,01,063330,063300,신설동,
12,서울 2호선,낙성대,227,U,01,063800,063730,신설동,
13,서울 2호선,낙성대,227,U,01,064330,064300,신설동,
14,서울 2호선,낙성대,227,U,01,064800,064730,신설동,
15,서울 2호선,낙성대,227,U,01,065300,065230,신설동,
16,서울 2호선,낙성대,227,U,01,065800,065730,신설동,
17,서울 2호선,낙성대,227,U,01,070300,070230,신설동,
18,서울 2호선,낙성대,227,U,01,070800,070730,신설동,
19,서울 2호선,낙성대,227,U,01,071200,071130,신설동,
20,서울 2호선,낙성대,227,U,01,071800,071730,신설동,
21,서울 2호선,낙성대,227,U,01,072200,072130,신설동,
22,서울 2호선,낙성대,227,U,01,072500,072430,신설동,
23,서울 2호선,낙성대,227,U,01,072800,072730,신설동,
24,서울 2호선,낙성대,227,U,01,073100,073030,신설동,
25,서울 2호선,낙성대,227,U,01,073330,073300,신설동,
26,서울 2호선,낙성대,227,U,01,073630,073600,신설동,
27,서울 2호선,낙성대,227,U,01,073930,073900,신설동,
28,서울 2호선,낙성대,227,U,01,074230,074200,신설동,
29,서울 2호선,낙성대,227,U,01,074530,074500,신설동,
30,서울 2호선,낙성대,227,U,01,074830,074800,신설동,
31,서울 2호선,낙성대,227,U,01,075100,075030,신설동,
32,서울 2호선,낙성대,227,U,01,075330,075300,신설동,
33,서울 2호선,낙성대,227,U,01,075600,075530,신설동,
34,서울 2호선,낙성대,227,U,01,075830,075800,신설동,
35,서울 2호선,낙성대,227,U,01,080100,080030,신설동,
36,서울 2호선,낙성대,227,U,01,080330,080300,신설동,
37,서울 2호선,낙성대,227,U,01,080600,080530,신설동,
