Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,잠실,216,U,02,053730,053700,신설동,
2,서울 2호선,잠실,216,U,02,055430,055400,신설동,
3,서울 2호선,잠실,216,U,02,060800,060730,신설동,
4,서울 2호선,잠실,216,U,02,061400,061330,신설동,
5,서울 2호선,잠실,216,U,02,062130,062100,신설동,
6,서울 2호선,잠실,216,U,02,062730,062700,신설동,
7,서울 2호선,잠실,216,U,02,063300,063230,신설동,
8,서울 2호선,잠실,216,U,02,064000,063930,신설동,
9,서울 2호선,잠실,216,U,02,064700,064630,신설동,
10,서울 2호선,잠실,216,U,02,065200,065130,신설동,
11,서울 2호선,잠실,216,U,02,065700,065630,신설동,
12,서울 2호선,잠실,216,U,02,070300,070230,신설동,
13,서울 2호선,잠실,216,U,02,070830,070800,신설동,
14,서울 2호선,잠실,216,U,02,071600,071530,신설동,
15,서울 2호선,잠실,216,U,02,072100,072030,신설동,
16,서울 2호선,잠실,216,U,02,072600,072530,신설동,
17,서울 2호선,잠실,216,U,02,073000,072930,신설동,
18,서울 2호선,잠실,216,U,02,073400,073330,신설동,
19,서울 2호선,잠실,216,U,02,073800,073730,신설동,
20,서울 2호선,잠실,216,U,02,074200,074130,신설동,
21,서울 2호선,잠실,216,U,02,074600,074530,신설동,
22,서울 2호선,잠실,216,U,02,075100,075030,신설동,
23,서울 2호선,잠실,216,U,02,075600,075530,신설동,
24,서울 2호선,잠실,216,U,02,080200,080130,신설동,
25,서울 2호선,잠실,216,U,02,080600,080530,신설동,
26,서울 2호선,잠실,216,U,02,081000,080930,신설동,
27,서울 2호선,잠실,216,U,02,081400,081330,신설동,
28,서울 2호선,잠실,216,U,02,081800,081730,신설동,
29,서울 2호선,잠실,216,U,02,082600,082530,신설동,
30,서울 2호선,잠실,216,U,02,083000,082930,신설동,
31,서울 2호선,잠실,216,U,02,083500,083430,신설동,
32,서울 2호선,잠실,216,U,02,084000,083930,신설동,
33,서울 2호선,잠실,216,U,02,084430,084400,신설동,
34,서울 2호선,잠실,216,U,02,085000,084930,신설동,
35,서울 2호선,잠실,216,U,02,085400,085330,신설동,
36,서울 2호선,잠실,216,U,02,085800,085730,신설동,
37,서울 2호선,잠실,216,U,02,090200,090130,신설동,
38,서울 2호선,잠실,216,U,02,090600,090530,신설동,
39,서울 2호선,잠실,216,U,02,091000,090930,신설동,
40,서울 2호선,잠실,216,U,02,091400,091330,신설동,
41,서울 2호선,잠실,216,U,02,091800,091730,신설동,
42,서울 2호선,잠실,216,U,02,092300,092230,신설동,
43,서울 2호선,잠실,216,U,02,092800,092730,신설동,
44,서울 2호선,잠실,216,U,02,093030,093000,신설동,
45,서울 2호선,잠실,216,U,02,093300,093230,신설동,
46,서울 2호선,잠실,216,U,02,093800,093730,신설동,
47,서울 2호선,잠실,216,U,02,094100,094030,신설동,
48,서울 2호선,잠실,216,U,02,094330,094300,신설동,
49,서울 2호선,잠실,216,U,02,094800,094730,신설동,
50,서울 2호선,잠실,216,U,02,095300,095230,신설동,
51,서울 2호선,잠실,216,U,02,095730,095700,신설동,
52,서울 2호선,잠실,216,U,02,100100,100030,신설동,
53,서울 2호선,잠실,216,U,02,100500,100430,신설동,
54,서울 2호선,잠실,216,U,02,101130,101100,신설동,
55,서울 2호선,잠실,216,U,02,101800,101730,신설동,
56,서울 2호선,잠실,216,U,02,102300,102230,신설동,
57,서울 2호선,잠실,216,U,02,102730,102700,신설동,
58,서울 2호선,잠실,216,U,02,103300,103230,신설동,
59,서울 2호선,잠실,216,U,02,103830,103800,신설동,
60,서울 2호선,잠실,216,U,02,104400,104330,신설동,
61,서울 2호선,잠실,216,U,02,104630,104600,신설동,
62,서울 2호선,잠실,216,U,02,104930,104900,신설동,
63,서울 2호선,잠실,216,U,02,105500,105430,신설동,
64,서울 2호선,잠실,216,U,02,105800,105730,신설동,
65,서울 2호선,잠실,216,U,02,110030,110000,신설동,
66,서울 2호선,잠실,216,U,02,110600,110530,신설동,
67,서울 2호선,잠실,216,U,02,111000,110930,신설동,
68,서울 2호선,잠실,216,U,02,111400,111330,신설동,
69,서울 2호선,잠실,216,U,02,111830,111800,신설동,
70,서울 2호선,잠실,216,U,02,112200,112130,신설동,
71,서울 2호선,잠실,216,U,02,112600,112530,신설동,
72,서울 2호선,잠실,216,U,02,113100,113030,신설동,
73,서울 2호선,잠실,216,U,02,113600,113530,신설동,
74,서울 2호선,잠실,216,U,02,114100,114030,신설동,
75,서울 2호선,잠실,216,U,02,114600,114530,신설동,
76,서울 2호선,잠실,216,U,02,115100,115030,신설동,
77,서울 2호선,잠실,216,U,02,115600,115530,신설동,
78,서울 2호선,잠실,216,U,02,120100,120030,신설동,
79,서울 2호선,잠실,216,U,02,120630,120600,신설동,
80,서울 2호선,잠실,216,U,02,121200,121130,신설동,
81,서울 2호선,잠실,216,U,02,121730,121700,신설동,
82,서울 2호선,잠실,216,U,02,122300,122230,신설동,
83,서울 2호선,잠실,216,U,02,122830,122800,신설동,
84,서울 2호선,잠실,216,U,02,123400,123330,신설동,
85,서울 2호선,잠실,216,U,02,123800,123730,신설동,
86,서울 2호선,잠실,216,U,02,124200,124130,신설동,
87,서울 2호선,잠실,216,U,02,124630,124600,신설동,
88,서울 2호선,잠실,216,U,02,125000,124930,신설동,
89,서울 2호선,잠실,216,U,02,125400,125330,신설동,
90,서울 2호선,잠실,216,U,02,125900,125830,신설동,
