Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,삼성,219,D,03,053500,000000,까치산,
2,서울 2호선,삼성,219,D,03,054630,054600,까치산,
3,서울 2호선,삼성,219,D,03,055630,055600,까치산,
4,서울 2호선,삼성,219,D,03,060430,060400,까치산,
5,서울 2호선,삼성,219,D,03,061400,061330,까치산,
6,서울 2호선,삼성,219,D,03,061930,061900,까치산,
7,서울 2호선,삼성,219,D,03,062530,062500,까치산,
8,서울 2호선,삼성,219,D,03,063130,063100,까치산,
9,서울 2호선,삼성,219,D,03,063730,063700,까치산,
10,서울 2호선,삼성,219,D,03,064330,064300,까치산,
11,서울 2호선,삼성,219,D,03,064930,064900,까치산,
12,서울 2호선,삼성,219,D,03,065530,065500,까치산,
13,서울 2호선,삼성,219,D,03,065930,065900,까치산,
14,서울 2호선,삼성,219,D,03,070330,070300,까치산,
15,서울 2호선,삼성,219,D,03,070930,070900,까치산,
16,서울 2호선,삼성,219,D,03,071530,071500,까치산,
17,서울 2호선,삼성,219,D,03,072030,072000,까치산,
18,서울 2호선,삼성,219,D,03,072530,072500,까치산,
19,서울 2호선,삼성,219,D,03,073100,073030,까치산,
20,서울 2호선,삼성,219,D,03,073630,073600,까치산,
21,서울 2호선,삼성,219,D,03,074200,074130,까치산,
22,서울 2호선,삼성,219,D,03,074730,074700,까치산,
23,서울 2호선,삼성,219,D,03,075300,075230,까치산,
24,서울 2호선,삼성,219,D,03,075830,075800,까치산,
25,서울 2호선,삼성,219,D,03,080400,080330,까치산,
26,서울 2호선,삼성,219,D,03,080930,080900,까치산,
27,서울 2호선,삼성,219,D,03,081500,081430,까치산,
28,서울 2호선,삼성,219,D,03,082030,082000,까치산,
29,서울 2호선,삼성,219,D,03,082600,082530,까치산,
30,서울 2호선,삼성,219,D,03,083130,083100,까치산,
31,서울 2호선,삼성,219,D,03,083700,083630,까치산,
32,서울 2호선,삼성,219,D,03,084230,084200,까치산,
33,서울 2호선,삼성,219,D,03,084800,084730,까치산,
34,서울 2호선,삼성,219,D,03,085330,085300,까치산,
35,서울 2호선,삼성,219,D,03,085900,085830,까치산,
36,서울 2호선,삼성,219,D,03,090430,090400,까치산,
37,서울 2호선,삼성,219,D,03,090900,090830,까치산,
38,서울 2호선,삼성,219,D,03,091530,091500,까치산,
39,서울 2호선,삼성,219,D,03,092130,092100,까치산,
40,서울 2호선,삼성,219,D,03,092530,092500,까치산,
41,서울 2호선,삼성,219,D,03,092830,092800,까치산,
42,서울 2호선,삼성,219,D,03,093200,093130,까치산,
43,서울 2호선,삼성,219,D,03,093730,093700,까치산,
44,서울 2호선,삼성,219,D,03,094300,094230,까치산,
45,서울 2호선,삼성,219,D,03,094830,094800,까치산,
46,서울 2호선,삼성,219,D,03,095400,095330,까치산,
47,서울 2호선,삼성,219,D,03,095930,095900,까치산,
48,서울 2호선,삼성,219,D,03,100500,100430,까치산,
49,서울 2호선,삼성,219,D,03,101030,101000,까치산,
50,서울 2호선,삼성,219,D,03,101600,101530,까치산,
51,서울 2호선,삼성,219,D,03,102130,102100,까치산,
52,서울 2호선,삼성,219,D,03,102700,102630,까치산,
53,서울 2호선,삼성,219,D,03,103230,103200,까치산,
54,서울 2호선,삼성,219,D,03,103800,103730,까치산,
55,서울 2호선,삼성,219,D,03,104330,104300,까치산,
56,서울 2호선,삼성,219,D,03,104730,104700,까치산,
57,서울 2호선,삼성,219,D,03,105000,104930,까치산,
58,서울 2호선,삼성,219,D,03,105430,105400,까치산,
59,서울 2호선,삼성,219,D,03,110000,105930,까치산,
60,서울 2호선,삼성,219,D,03,110530,110500,까치산,
61,서울 2호선,삼성,219,D,03,111100,111030,까치산,
62,서울 2호선,삼성,219,D,03,111630,111600,까치산,
63,서울 2호선,삼성,219,D,03,112200,112130,까치산,
64,서울 2호선,삼성,219,D,03,112730,112700,까치산,
65,서울 2호선,삼성,219,D,03,113300,113230,까치산,
66,서울 2호선,삼성,219,D,03,113830,113800,까치산,
67,서울 2호선,삼성,219,D,03,114400,114330,까치산,
68,서울 2호선,삼성,219,D,03,114930,114900,까치산,
69,서울 2호선,삼성,219,D,03,115500,115430,까치산,
70,서울 2호선,삼성,219,D,03,120030,120000,까치산,
71,서울 2호선,삼성,219,D,03,120600,120530,까치산,
72,서울 2호선,삼성,219,D,03,121130,121100,까치산,
73,서울 2호선,삼성,219,D,03,121700,121630,까치산,
74,서울 2호선,삼성,219,D,03,122230,122200,까치산,
75,서울 2호선,삼성,219,D,03,122800,122730,까치산,
76,서울 2호선,삼성,219,D,03,123330,123300,까치산,
77,서울 2호선,삼성,219,D,03,123900,123830,까치산,
78,서울 2호선,삼성,219,D,03,124430,124400,까치산,
79,서울 2호선,삼성,219,D,03,125000,124930,까치산,
80,서울 2호선,삼성,219,D,03,125530,125500,까치산,
81,서울 2호선,삼성,219,D,03,130100,130030,까치산,
82,서울 2호선,삼성,219,D,03,130630,130600,까치산,
83,서울 2호선,삼성,219,D,03,131200,131130,까치산,
84,서울 2호선,삼성,219,D,03,131730,131700,까치산,
85,서울 2호선,삼성,219,D,03,132300,132230,까치산,
