Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,역삼,221,D,01,053430,053400,까치산,
2,서울 2호선,역삼,221,D,01,055100,055030,까치산,
3,서울 2호선,역삼,221,D,01,060100,060030,까치산,
4,서울 2호선,역삼,221,D,01,060800,060730,까치산,
5,서울 2호선,역삼,221,D,01,061500,061430,까치산,
6,서울 2호선,역삼,221,D,01,061900,061830,까치산,
7,서울 2호선,역삼,221,D,01,062500,062430,까치산,
8,서울 2호선,역삼,221,D,01,063100,063030,까치산,
9,서울 2호선,역삼,221,D,01,063800,063730,까치산,
10,서울 2호선,역삼,221,D,01,064400,064330,까치산,
11,서울 2호선,역삼,221,D,01,064800,064730,까치산,
12,서울 2호선,역삼,221,D,01,065100,065030,까치산,
13,서울 2호선,역삼,221,D,01,065730,065700,까치산,
14,서울 2호선,역삼,221,D,01,070100,070030,까치산,
15,서울 2호선,역삼,221,D,01,070430,070400,까치산,
16,서울 2호선,역삼,221,D,01,071100,071030,까치산,
17,서울 2호선,역삼,221,D,01,071500,071430,까치산,
18,서울 2호선,역삼,221,D,01,071800,071730,까치산,
19,서울 2호선,역삼,221,D,01,072200,072130,까치산,
20,서울 2호선,역삼,221,D,01,072500,072430,까치산,
21,서울 2호선,역삼,221,D,01,072900,072830,까치산,
22,서울 2호선,역삼,221,D,01,073300,073230,까치산,
23,서울 2호선,역삼,221,D,01,073700,073630,까치산,
24,서울 2호선,역삼,221,D,01,074000,073930,까치산,
25,서울 2호선,역삼,221,D,01,074400,074330,까치산,
26,서울 2호선,역삼,221,D,01,074700,074630,까치산,
27,서울 2호선,역삼,221,D,01,075100,075030,까치산,
28,서울 2호선,역삼,221,D,01,075400,075330,까치산,
29,서울 2호선,역삼,221,D,01,075700,075630,까치산,
30,서울 2호선,역삼,221,D,01,080030,080000,까치산,
31,서울 2호선,역삼,221,D,01,080400,080330,까치산,
32,서울 2호선,역삼,221,D,01,080700,080630,까치산,
33,서울 2호선,역삼,221,D,01,081000,080930,까치산,
34,서울 2호선,역삼,221,D,01,081300,081230,까치산,
35,서울 2호선,역삼,221,D,01,081700,081630,까치산,
36,서울 2호선,역삼,221,D,01,082030,082000,까치산,
37,서울 2호선,역삼,221,D,01,082330,082300,까치산,
38,서울 2호선,역삼,221,D,01,082630,082600,까치산,
39,서울 2호선,역삼,221,D,01,083000,082930,까치산,
40,서울 2호선,역삼,221,D,01,083400,083330,까치산,
41,서울 2호선,역삼,221,D,01,083730,083700,까치산,
42,서울 2호선,역삼,221,D,01,084030,084000,까치산,
43,서울 2호선,역삼,221,D,01,084400,084330,까치산,
44,서울 2호선,역삼,221,D,01,084800,084730,까치산,
45,서울 2호선,역삼,221,D,01,085100,085030,까치산,
46,서울 2호선,역삼,221,D,01,085500,085430,까치산,
