Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,교대,223,U,03,054130,054100,신설동,
2,서울 2호선,교대,223,U,03,055430,055400,신설동,
3,서울 2호선,교대,223,U,03,060130,060100,신설동,
4,서울 2호선,교대,223,U,03,060600,060530,신설동,
5,서울 2호선,교대,223,U,03,061330,061300,신설동,
6,서울 2호선,교대,223,U,03,061730,061700,신설동,
7,서울 2호선,교대,223,U,03,062530,062500,신설동,
8,서울 2호선,교대,223,U,03,063330,063300,신설동,
9,서울 2호선,교대,223,U,03,064100,064030,신설동,
10,서울 2호선,교대,223,U,03,064530,064500,신설동,
11,서울 2호선,교대,223,U,03,065130,065100,신설동,
12,서울 2호선,교대,223,U,03,065630,065600,신설동,
13,서울 2호선,교대,223,U,03,070200,070130,신설동,
14,서울 2호선,교대,223,U,03,070730,070700,신설동,
15,서울 2호선,교대,223,U,03,071130,071100,신설동,
16,서울 2호선,교대,223,U,03,071700,071630,신설동,
17,서울 2호선,교대,223,U,03,072300,072230,신설동,
18,서울 2호선,교대,223,U,03,072900,072830,신설동,
19,서울 2호선,교대,223,U,03,073500,073430,신설동,
20,서울 2호선,교대,223,U,03,074030,074000,신설동,
21,서울 2호선,교대,223,U,03,074600,074530,신설동,
22,서울 2호선,교대,223,U,03,075130,075100,신설동,
23,서울 2호선,교대,223,U,03,075700,075630,신설동,
24,서울 2호선,교대,223,U,03,080230,080200,신설동,
25,서울 2호선,교대,223,U,03,080730,080700,신설동,
26,서울 2호선,교대,223,U,03,081330,081300,신설동,
27,서울 2호선,교대,223,U,03,081930,081900,신설동,
28,서울 2호선,교대,223,U,03,082530,082500,신설동,
29,서울 2호선,교대,223,U,03,083100,083030,신설동,
30,서울 2호선,교대,223,U,03,083630,083600,신설동,
31,서울 2호선,교대,223,U,03,084200,084130,신설동,
32,서울 2호선,교대,223,U,03,084730,084700,신설동,
33,서울 2호선,교대,223,U,03,085330,085300,신설동,
34,서울 2호선,교대,223,U,03,085830,085800,신설동,
35,서울 2호선,교대,223,U,03,090400,090330,신설동,
36,서울 2호선,교대,223,U,03,090930,090900,신설동,
37,서울 2호선,교대,223,U,03,091500,091430,신설동,
38,서울 2호선,교대,223,U,03,092030,092000,신설동,
39,서울 2호선,교대,223,U,03,092600,092530,신설동,
40,서울 2호선,교대,223,U,03,093130,093100,신설동,
41,서울 2호선,교대,223,U,03,093700,093630,신설동,
42,서울 2호선,교대,223,U,03,094130,094100,신설동,
43,서울 2호선,교대,223,U,03,094600,094530,신설동,
44,서울 2호선,교대,223,U,03,094830,094800,신설동,
45,서울 2호선,교대,223,U,03,095330,095300,신설동,
46,서울 2호선,교대,223,U,03,095900,095830,신설동,
47,서울 2호선,교대,223,U,03,100430,100400,신설동,
48,서울 2호선,교대,223,U,03,101000,100930,신설동,
49,서울 2호선,교대,223,U,03,101530,101500,신설동,
