Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,방배,225,U,01,053800,053730,신설동,
2,서울 2호선,방배,225,U,01,055100,055030,신설동,
3,서울 2호선,방배,225,U,01,055700,055630,신설동,
4,서울 2호선,방배,225,U,01,060300,060230,신설동,
5,서울 2호선,방배,225,U,01,060900,060830,신설동,
6,서울 2호선,방배,225,U,01,061430,061400,신설동,
7,서울 2호선,방배,225,U,01,062000,061930,신설동,
8,서울 2호선,방배,225,U,01,062500,062430,신설동,
9,서울 2호선,방배,225,U,01,063030,063000,신설동,
10,서울 2호선,방배,225,U,01,063500,063430,신설동,
11,서울 2호선,방배,225,U,01,063930,063900,신설동,
12,서울 2호선,방배,225,U,01,064400,064330,신설동,
13,서울 2호선,방배,225,U,01,064930,064900,신설동,
14,서울 2호선,방배,225,U,01,065400,065330,신설동,
15,서울 2호선,방배,225,U,01,065900,065830,신설동,
16,서울 2호선,방배,225,U,01,070400,070330,신설동,
17,서울 2호선,방배,225,U,01,070900,070830,신설동,
18,서울 2호선,방배,225,U,01,071400,071330,신설동,
19,서울 2호선,방배,225,U,01,071800,071730,신설동,
20,서울 2호선,방배,225,U,01,072400,072330,신설동,
21,서울 2호선,방배,225,U,01,072800,072730,신설동,
22,서울 2호선,방배,225,U,01,073100,073030,신설동,
23,서울 2호선,방배,225,U,01,073400,073330,신설동,
24,서울 2호선,방배,225,U,01,073700,073630,신설동,
25,서울 2호선,방배,225,U,01,073930,073900,신설동,
26,서울 2호선,방배,225,U,01,074230,074200,신설동,
27,서울 2호선,방배,225,U,01,074530,074500,신설동,
28,서울 2호선,방배,225,U,01,074830,074800,신설동,
29,서울 2호선,방배,225,U,01,075130,075100,신설동,
30,서울 2호선,방배,225,U,01,075430,075400,신설동,
31,서울 2호선,방배,225,U,01,075700,075630,신설동,
32,서울 2호선,방배,225,U,01,075930,075900,신설동,
33,서울 2호선,방배,225,U,01,080200,080130,신설동,
34,서울 2호선,방배,225,U,01,080430,080400,신설동,
35,서울 2호선,방배,225,U,01,080700,080630,신설동,
36,서울 2호선,방배,225,U,01,080930,080900,신설동,
37,서울 2호선,방배,225,U,01,081200,081130,신설동,
38,서울 2호선,방배,225,U,01,081430,081400,신설동,
39,서울 2호선,방배,225,U,01,081700,081630,신설동,
40,서울 2호선,방배,225,U,01,081930,081900,신설동,
41,서울 2호선,방배,225,U,01,082200,082130,신설동,
42,서울 2호선,방배,225,U,01,082430,082400,신설동,
43,서울 2호선,방배,225,U,01,082700,082630,신설동,
44,서울 2호선,방배,225,U,01,082930,082900,신설동,
45,서울 2호선,방배,225,U,01,083200,083130,신설동,
46,서울 2호선,방배,225,U,01,083430,083400,신설동,
47,서울 2호선,방배,225,U,01,083700,083630,신설동,
48,서울 2호선,방배,225,U,01,083930,083900,신설동,
49,서울 2호선,방배,225,U,01,084200,084130,신설동,
50,서울 2호선,방배,225,U,01,084430,084400,신설동,
51,서울 2호선,방배,225,U,01,084700,084630,신설동,
52,서울 2호선,방배,225,U,01,085100,085030,신설동,
53,서울 2호선,방배,225,U,01,085330,085300,신설동,
54,서울 2호선,방배,225,U,01,085700,085630,신설동,
55,서울 2호선,방배,225,U,01,090100,090030,신설동,
56,서울 2호선,방배,225,U,01,090400,090330,신설동,
57,서울 2호선,방배,225,U,01,090700,090630,신설동,
58,서울 2호선,방배,225,U,01,090930,090900,신설동,
59,서울 2호선,방배,225,U,01,091200,091130,신설동,
60,서울 2호선,방배,225,U,01,091500,091430,신설동,
61,서울 2호선,방배,225,U,01,091800,091730,신설동,
62,서울 2호선,방배,225,U,01,092100,092030,신설동,
63,서울 2호선,방배,225,U,01,092630,092600,신설동,
64,서울 2호선,방배,225,U,01,092930,092900,신설동,
65,서울 2호선,방배,225,U,01,093200,093130,신설동,
66,서울 2호선,방배,225,U,01,093430,093400,신설동,
67,서울 2호선,방배,225,U,01,093700,093630,신설동,
68,서울 2호선,방배,225,U,01,094200,094130,신설동,
69,서울 2호선,방배,225,U,01,094400,094330,신설동,
70,서울 2호선,방배,225,U,01,094600,094530,신설동,
71,서울 2호선,방배,225,U,01,094830,094800,신설동,
72,서울 2호선,방배,225,U,01,095100,095030,신설동,
73,서울 2호선,방배,225,U,01,095330,095300,신설동,
74,서울 2호선,방배,225,U,01,095600,095530,신설동,
75,서울 2호선,방배,225,U,01,095830,095800,신설동,
76,서울 2호선,방배,225,U,01,100100,100030,신설동,
77,서울 2호선,방배,225,U,01,100600,100530,신설동,
78,서울 2호선,방배,225,U,01,101100,101030,신설동,
79,서울 2호선,방배,225,U,01,101330,101300,신설동,
80,서울 2호선,방배,225,U,01,101600,101530,신설동,
81,서울 2호선,방배,225,U,01,102130,102100,신설동,
82,서울 2호선,방배,225,U,01,102400,102330,신설동,
83,서울 2호선,방배,225,U,01,103030,103000,신설동,
84,서울 2호선,방배,225,U,01,103430,103400,신설동,
85,서울 2호선,방배,225,U,01,103930,103900,신설동,
86,서울 2호선,방배,225,U,01,104500,104430,신설동,
87,서울 2호선,방배,225,U,01,105100,105030,신설동,
88,서울 2호선,방배,225,U,01,105630,105600,신설동,
89,서울 2호선,방배,225,U,01,110200,110130,신설동,
90,서울 2호선,방배,225,U,01,110700,110630,신설동,
91,서울 2호선,방배,225,U,01,111130,111100,신설동,
92,서울 2호선,방배,225,U,01,111630,111600,신설동,
93,서울 2호선,방배,225,U,01,112130,112100,신설동,
94,서울 2호선,방배,225,U,01,112630,112600,신설동,
95,서울 2호선,방배,225,U,01,113130,113100,신설동,
96,서울 2호선,방배,225,U,01,113630,113600,신설동,
97,서울 2호선,방배,225,U,01,114200,114130,신설동,
98,서울 2호선,방배,225,U,01,114630,114600,신설동,
99,서울 2호선,방배,225,U,01,115200,115130,신설동,
100,서울 2호선,방배,225,U,01,115900,115830,신설동,
101,서울 2호선,방배,225,U,01,120430,120400,신설동,
102,서울 2호선,방배,225,U,01,120930,120900,신설동,
103,서울 2호선,방배,225,U,01,121530,121500,신설동,
104,서울 2호선,방배,225,U,01,122130,122100,신설동,
105,서울 2호선,방배,225,U,01,122630,122600,신설동,
106,서울 2호선,방배,225,U,01,123230,123200,신설동,
107,서울 2호선,방배,225,U,01,123730,123700,신설동,
108,서울 2호선,방배,225,U,01,124230,124200,신설동,
109,서울 2호선,방배,225,U,01,124730,124700,신설동,
110,서울 2호선,방배,225,U,01,125230,125200,신설동,
111,서울 2호선,방배,225,U,01,125730,125700,신설동,
112,서울 2호선,방배,225,U,01,130230,130200,신설동,
113,서울 2호선,방배,225,U,01,130730,130700,신설동,
114,서울 2호선,방배,225,U,01,131230,131200,신설동,
115,서울 2호선,방배,225,U,01,131730,131700,신설동,
116,서울 2호선,방배,225,U,01,132230,132200,신설동,
117,서울 2호선,방배,225,U,01,132830,132800,신설동,
118,서울 2호선,방배,225,U,01,133430,133400,신설동,
119,서울 2호선,방배,225,U,01,133930,133900,신설동,
120,서울 2호선,방배,225,U,01,134530,134500,신설동,
121,서울 2호선,방배,225,U,01,135130,135100,신설동,
122,서울 2호선,방배,225,U,01,135730,135700,신설동,
123,서울 2호선,방배,225,U,01,140230,140200,신설동,
124,서울 2호선,방배,225,U,01,140730,140700,신설동,
125,서울 2호선,방배,225,U,01,141230,141200,신설동,
126,서울 2호선,방배,225,U,01,141730,141700,신설동,
127,서울 2호선,방배,225,U,01,142230,142200,신설동,
128,서울 2호선,방배,225,U,01,142730,142700,신설동,
129,서울 2호선,방배,225,U,01,143230,143200,신설동,
130,서울 2호선,방배,225,U,01,143730,143700,신설동,
131,서울 2호선,방배,225,U,01,144230,144200,신설동,
132,서울 2호선,방배,225,U,01,144730,144700,신설동,
133,서울 2호선,방배,225,U,01,145230,145200,신설동,
134,서울 2호선,방배,225,U,01,145830,145800,신설동,
135,서울 2호선,방배,225,U,01,150430,150400,신설동,
136,서울 2호선,방배,225,U,01,150930,150900,신설동,
137,서울 2호선,방배,225,U,01,151530,151500,신설동,
138,서울 2호선,방배,225,U,01,152130,152100,신설동,
139,서울 2호선,방배,225,U,01,152730,152700,신설동,
140,서울 2호선,방배,225,U,01,153230,153200,신설동,
141,서울 2호선,방배,225,U,01,153730,153700,신설동,
142,서울 2호선,방배,225,U,01,154200,154130,신설동,
143,서울 2호선,방배,225,U,01,154730,154700,신설동,
144,서울 2호선,방배,225,U,01,155230,155200,신설동,
145,서울 2호선,방배,225,U,01,155730,155700,신설동,
146,서울 2호선,방배,225,U,01,160200,160130,신설동,
147,서울 2호선,방배,225,U,01,160730,160700,신설동,
148,서울 2호선,방배,225,U,01,161230,161200,신설동,
149,서울 2호선,방배,225,U,01,161700,161630,신설동,
150,서울 2호선,방배,225,U,01,162300,162230,신설동,
151,서울 2호선,방배,225,U,01,162800,162730,신설동,
152,서울 2호선,방배,225,U,01,163430,163400,신설동,
153,서울 2호선,방배,225,U,01,163930,163900,신설동,
154,서울 2호선,방배,225,U,01,164530,164500,신설동,
155,서울 2호선,방배,225,U,01,165130,165100,신설동,
156,서울 2호선,방배,225,U,01,165430,165400,신설동,
157,서울 2호선,방배,225,U,01,165730,165700,신설동,
158,서울 2호선,방배,225,U,01,170300,170230,신설동,
159,서울 2호선,방배,225,U,01,170730,170700,신설동,
160,서울 2호선,방배,225,U,01,171130,171100,신설동,
161,서울 2호선,방배,225,U,01,171500,171430,신설동,
162,서울 2호선,방배,225,U,01,171830,171800,신설동,
163,서울 2호선,방배,225,U,01,172230,172200,신설동,
164,서울 2호선,방배,225,U,01,172730,172700,신설동,
165,서울 2호선,방배,225,U,01,173130,173100,신설동,
166,서울 2호선,방배,225,U,01,173500,173430,신설동,
167,서울 2호선,방배,225,U,01,173830,173800,신설동,
168,서울 2호선,방배,225,U,01,174230,174200,신설동,
169,서울 2호선,방배,225,U,01,174630,174600,신설동,
170,서울 2호선,방배,225,U,01,175030,175000,신설동,
171,서울 2호선,방배,225,U,01,175330,175300,신설동,
172,서울 2호선,방배,225,U,01,175730,175700,신설동,
173,서울 2호선,방배,225,U,01,180130,180100,신설동,
174,서울 2호선,방배,225,U,01,180530,180500,신설동,
175,서울 2호선,방배,225,U,01,180930,180900,신설동,
176,서울 2호선,방배,225,U,01,181230,181200,신설동,
177,서울 2호선,방배,225,U,01,181530,181500,신설동,
178,서울 2호선,방배,225,U,01,181830,181800,신설동,
179,서울 2호선,방배,225,U,01,182130,182100,신설동,
180,서울 2호선,방배,225,U,01,182430,182400,신설동,
181,서울 2호선,방배,225,U,01,182730,182700,신설동,
182,서울 2호선,방배,225,U,01,183030,183000,신설동,
183,서울 2호선,방배,225,U,01,183330,183300,신설동,
184,서울 2호선,방배,225,U,01,183730,183700,신설동,
185,서울 2호선,방배,225,U,01,184130,184100,신설동,
186,서울 2호선,방배,225,U,01,184500,184430,신설동,
187,서울 2호선,방배,225,U,01,184830,184800,신설동,
188,서울 2호선,방배,225,U,01,185230,185200,신설동,
189,서울 2호선,방배,225,U,01,185730,185700,신설동,
190,서울 2호선,방배,225,U,01,190130,190100,신설동,
191,서울 2호선,방배,225,U,01,190500,190430,신설동,
192,서울 2호선,방배,225,U,01,190830,190800,신설동,
193,서울 2호선,방배,225,U,01,191230,191200,신설동,
194,서울 2호선,방배,225,U,01,191630,191600,신설동,
195,서울 2호선,방배,225,U,01,192030,192000,신설동,
196,서울 2호선,방배,225,U,01,192330,192300,신설동,
197,서울 2호선,방배,225,U,01,192700,192630,신설동,
198,서울 2호선,방배,225,U,01,193130,193100,신설동,
199,서울 2호선,방배,225,U,01,193530,193500,신설동,
200,서울 2호선,방배,225,U,01,193930,193900,신설동,
201,서울 2호선,방배,225,U,01,194230,194200,신설동,
202,서울 2호선,방배,225,U,01,194830,194800,신설동,
203,서울 2호선,방배,225,U,01,195130,195100,신설동,
204,서울 2호선,방배,225,U,01,195430,195400,신설동,
205,서울 2호선,방배,225,U,01,200030,200000,신설동,
206,서울 2호선,방배,225,U,01,200400,200330,신설동,
207,서울 2호선,방배,225,U,01,201130,201100,신설동,
208,서울 2호선,방배,225,U,01,201500,201430,신설동,
209,서울 2호선,방배,225,U,01,202230,202200,신설동,
210,서울 2호선,방배,225,U,01,202730,202700,신설동,
211,서울 2호선,방배,225,U,01,203130,203100,신설동,
212,서울 2호선,방배,225,U,01,203500,203430,신설동,
213,서울 2호선,방배,225,U,01,203900,203830,신설동,
214,서울 2호선,방배,225,U,01,204600,204530,신설동,
215,서울 2호선,방배,225,U,01,205130,205100,신설동,
216,서울 2호선,방배,225,U,01,205630,205600,신설동,
217,서울 2호선,방배,225,U,01,210130,210100,신설동,
218,서울 2호선,방배,225,U,01,210630,210600,신설동,
219,서울 2호선,방배,225,U,01,211230,211200,신설동,
220,서울 2호선,방배,225,U,01,211830,211800,신설동,
221,서울 2호선,방배,225,U,01,212430,212400,신설동,
222,서울 2호선,방배,225,U,01,213100,213030,신설동,
223,서울 2호선,방배,225,U,01,213700,213630,신설동,
224,서울 2호선,방배,225,U,01,214530,214500,신설동,
225,서울 2호선,방배,225,U,01,215230,215200,신설동,
226,서울 2호선,방배,225,U,01,215730,215700,신설동,
227,서울 2호선,방배,225,U,01,220600,220530,신설동,
228,서울 2호선,방배,225,U,01,221530,221500,신설동,
229,서울 2호선,방배,225,U,01,222130,222100,신설동,
230,서울 2호선,방배,225,U,01,222630,222600,신설동,
231,서울 2호선,방배,225,U,01,223230,223200,신설동,
232,서울 2호선,방배,225,U,01,223730,223700,신설동,
233,서울 2호선,방배,225,U,01,224400,224330,신설동,
234,서울 2호선,방배,225,U,01,225300,225230,신설동,
235,서울 2호선,방배,225,U,01,230130,230100,신설동,
236,서울 2호선,방배,225,U,01,230830,230800,신설동,
237,서울 2호선,방배,225,U,01,231630,231600,신설동,
238,서울 2호선,방배,225,U,01,232730,232700,신설동,
239,서울 2호선,방배,225,U,01,233700,233630,신설동,
240,서울 2호선,방배,225,U,01,234530,234500,신설동,
241,서울 2호선,방배,225,U,01,235230,235200,신설동,
242,서울 2호선,방배,225,U,01,240330,240300,신설동,
243,서울 2호선,방배,225,U,01,241530,241500,신설동,
244,서울 2호선,방배,225,U,01,243130,243100,신설동,
245,서울 2호선,방배,225,U,01,244800,244730,신설동,
