Train No., Line, Station Code, Station, U/D, Day Code, Departure Time, Arrival Time, Destination,
1,서울 2호선,교대,223,D,01,053830,053730,까치산,
2,서울 2호선,교대,223,D,01,055500,055400,까치산,
3,서울 2호선,교대,223,D,01,060500,060400,까치산,
4,서울 2호선,교대,223,D,01,061200,061100,까치산,
5,서울 2호선,교대,223,D,01,061900,061800,까치산,
6,서울 2호선,교대,223,D,01,062300,062200,까치산,
7,서울 2호선,교대,223,D,01,062900,062800,까치산,
8,서울 2호선,교대,223,D,01,063500,063400,까치산,
9,서울 2호선,교대,223,D,01,064200,064100,까치산,
10,서울 2호선,교대,223,D,01,064800,064700,까치산,
11,서울 2호선,교대,223,D,01,065200,065100,까치산,
12,서울 2호선,교대,223,D,01,065500,065400,까치산,
13,서울 2호선,교대,223,D,01,070130,070030,까치산,
14,서울 2호선,교대,223,D,01,070530,070430,까치산,
15,서울 2호선,교대,223,D,01,070900,070800,까치산,
16,서울 2호선,교대,223,D,01,071530,071430,까치산,
17,서울 2호선,교대,223,D,01,071930,071830,까치산,
18,서울 2호선,교대,223,D,01,072230,072130,까치산,
19,서울 2호선,교대,223,D,01,072630,072530,까치산,
20,서울 2호선,교대,223,D,01,072930,072830,까치산,
21,서울 2호선,교대,223,D,01,073330,073230,까치산,
22,서울 2호선,교대,223,D,01,073730,073630,까치산,
23,서울 2호선,교대,223,D,01,074130,074030,까치산,
24,서울 2호선,교대,223,D,01,074430,074330,까치산,
25,서울 2호선,교대,223,D,01,074830,074730,까치산,
26,서울 2호선,교대,223,D,01,075130,075030,까치산,
27,서울 2호선,교대,223,D,01,075530,075430,까치산,
28,서울 2호선,교대,223,D,01,075830,075730,까치산,
29,서울 2호선,교대,223,D,01,080130,080030,까치산,
30,서울 2호선,교대,223,D,01,080500,080400,까치산,
31,서울 2호선,교대,223,D,01,080830,080730,까치산,
32,서울 2호선,교대,223,D,01,081130,081030,까치산,
33,서울 2호선,교대,223,D,01,081430,081330,까치산,
34,서울 2호선,교대,223,D,01,081730,081630,까치산,
35,서울 2호선,교대,223,D,01,082130,082030,까치산,
36,서울 2호선,교대,223,D,01,082500,082400,까치산,
37,서울 2호선,교대,223,D,01,082800,082700,까치산,
38,서울 2호선,교대,223,D,01,083100,083000,까치산,
39,서울 2호선,교대,223,D,01,083430,083330,까치산,
40,서울 2호선,교대,223,D,01,083830,083730,까치산,
41,서울 2호선,교대,223,D,01,084200,084100,까치산,
42,서울 2호선,교대,223,D,01,084500,084400,까치산,
43,서울 2호선,교대,223,D,01,084830,084730,까치산,
44,서울 2호선,교대,223,D,01,085230,085130,까치산,
45,서울 2호선,교대,223,D,01,085530,085430,까치산,
46,서울 2호선,교대,223,D,01,085900,085800,까치산,
47,서울 2호선,교대,223,D,01,090200,090100,까치산,
48,서울 2호선,교대,223,D,01,090600,090500,까치산,
49,서울 2호선,교대,223,D,01,091000,090900,까치산,
